代码,名称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
399006.SZ,创业板指,2015-07-06,2795.67,2795.67,2417.56,2493.83,138021.31,5160586800
399006.SZ,创业板指,2015-07-07,2398.1,2415.68,2350.97,2352.01,44729.71,1889795400
399006.SZ,创业板指,2015-07-08,2304.76,2364.08,2304.76,2364.05,92954.73,4447761200
399006.SZ,创业板指,2015-07-09,2338.11,2435.75,2338.11,2435.75,58334.18,2294880800
399006.SZ,创业板指,2015-07-10,2487.39,2535.89,2478.87,2535.89,45642.74,1342682600
399006.SZ,创业板指,2015-07-13,2612.77,2683.07,2592.2,2683.07,85667.79,2523563800
399006.SZ,创业板指,2015-07-14,2725.04,2827.55,2715.98,2726.05,121521.89,4059784400
399006.SZ,创业板指,2015-07-15,2750.66,2750.66,2583.46,2590.03,135461.01,5064996800
399006.SZ,创业板指,2015-07-16,2526.65,2698.16,2439.24,2627.08,131877.28,5248107600
399006.SZ,创业板指,2015-07-17,2651.44,2805.8,2646.5,2783.32,129074.3,4686624800
399006.SZ,创业板指,2015-07-20,2820.72,2907.15,2777.91,2848.3,169239.47,5726469600
399006.SZ,创业板指,2015-07-21,2802.02,2917.41,2779.53,2882.9,148535.5,4884623600
399006.SZ,创业板指,2015-07-22,2882.06,2932.06,2828.45,2897.37,153295.71,5143316000
399006.SZ,创业板指,2015-07-23,2896.25,2969.35,2864.43,2967.95,158102.58,5321186000
399006.SZ,创业板指,2015-07-24,2976.94,3014.18,2879.26,2897.82,185896.83,5874127600
399006.SZ,创业板指,2015-07-27,2822.37,2924.08,2683.05,2683.45,169828.08,5558292400
399006.SZ,创业板指,2015-07-28,2546.41,2705.18,2492.19,2581.96,154735.34,5803538000
399006.SZ,创业板指,2015-07-29,2617.94,2693.99,2483.92,2693.87,144345.86,5202348000
399006.SZ,创业板指,2015-07-30,2671.46,2707.76,2556.09,2561.19,138077.49,4818518800
399006.SZ,创业板指,2015-07-31,2507.26,2605.34,2499.25,2539.84,108512.14,3856734400
399006.SZ,创业板指,2015-08-03,2475.33,2494.8,2371.48,2399.27,104532.26,3983542400
399006.SZ,创业板指,2015-08-04,2396.41,2546.16,2380.28,2546.16,111226.22,4214374000
399006.SZ,创业板指,2015-08-05,2542.27,2584.19,2480.45,2502.04,123946.14,4681745600
399006.SZ,创业板指,2015-08-06,2441.96,2517.99,2430.53,2480.93,87783.53,3392360800
399006.SZ,创业板指,2015-08-07,2509.96,2586.53,2505.27,2576.99,119864.49,4257583200
399006.SZ,创业板指,2015-08-10,2606.74,2726.9,2593.41,2706.72,140830.06,4785269600
399006.SZ,创业板指,2015-08-11,2705.04,2747.83,2675.15,2698.91,145506.08,4805787200
399006.SZ,创业板指,2015-08-12,2658.84,2700.4,2622.19,2622.19,115133.8,3830400000
399006.SZ,创业板指,2015-08-13,2608.74,2684.26,2578.91,2684.26,108745.87,3761656800
399006.SZ,创业板指,2015-08-14,2713.78,2725.47,2664.42,2674.02,118322.22,4068835200
399006.SZ,创业板指,2015-08-17,2665.37,2676.72,2613.78,2666.29,103165.44,3654744000
399006.SZ,创业板指,2015-08-18,2674.42,2720.58,2488.61,2504.17,137144.02,4912970000
399006.SZ,创业板指,2015-08-19,2427.94,2584.36,2359.17,2570.69,115189.72,4373732400
399006.SZ,创业板指,2015-08-20,2556.77,2610.9,2508.35,2508.82,109633.45,3972127600
399006.SZ,创业板指,2015-08-21,2452.62,2480.68,2340.92,2341.95,90647.91,3514146000
399006.SZ,创业板指,2015-08-24,2222.54,2246.55,2152.61,2152.61,53003.3,2304957600
399006.SZ,创业板指,2015-08-25,1996.04,2048.03,1987.12,1990.71,59139.76,2717606200
399006.SZ,创业板指,2015-08-26,1975.92,2044.66,1875.03,1890.04,96904.67,4644500800
399006.SZ,创业板指,2015-08-27,1924.78,1959.98,1843.19,1959.49,83891.94,4051006000
399006.SZ,创业板指,2015-08-28,1990.35,2086.87,1960.39,2082.12,97909.97,4528023200
399006.SZ,创业板指,2015-08-31,2056.29,2058.85,1987.58,1996.87,77209.62,3563452800
399006.SZ,创业板指,2015-09-01,1959.46,1959.46,1877.36,1889.49,63735.7,3188988800
399006.SZ,创业板指,2015-09-02,1787.71,1953.91,1779.18,1855.03,73660.38,3837294400
399006.SZ,创业板指,2015-09-07,1882.86,1953.4,1878.26,1893.52,73524.55,3780624000
399006.SZ,创业板指,2015-09-08,1875.67,2004.81,1859.21,2001.16,71807.63,3684964800
399006.SZ,创业板指,2015-09-09,2023.31,2102.23,2017.1,2071.72,108850.5,5076016800
399006.SZ,创业板指,2015-09-10,2030.03,2078.42,2024.89,2039.12,74837.95,3548256800
399006.SZ,创业板指,2015-09-11,2039.01,2084.05,2029.81,2060.5,68596.06,3255543000
399006.SZ,创业板指,2015-09-14,2068.2,2075.67,1905.2,1906.21,68215.35,3489088400
399006.SZ,创业板指,2015-09-15,1843.23,1892.81,1794.29,1797.56,59455.92,3303921400
399006.SZ,创业板指,2015-09-16,1813.73,1928.78,1808.75,1926.25,71222.16,3902440000
399006.SZ,创业板指,2015-09-17,1943.29,2020.55,1922.8,1933.3,95394.17,4798510400
399006.SZ,创业板指,2015-09-18,1948.12,1995.5,1922.14,1983.3,74822.94,3767421600
399006.SZ,创业板指,2015-09-21,1950.33,2080.22,1945.35,2079.06,90425.02,4347760400
399006.SZ,创业板指,2015-09-22,2082.34,2108.56,2042.13,2078.72,101473.48,4758444400
399006.SZ,创业板指,2015-09-23,2039.49,2103.22,2036.06,2077.99,89360.81,4130638000
399006.SZ,创业板指,2015-09-24,2090.56,2130.47,2084.31,2106.59,94766.93,4313945600
399006.SZ,创业板指,2015-09-25,2091.85,2106.95,2002.45,2020.97,85890.3,4110087600
399006.SZ,创业板指,2015-09-28,2024.89,2124.06,2007.92,2122.26,79921.19,3785868000
399006.SZ,创业板指,2015-09-29,2089.54,2135.51,2075.97,2098.57,84097.65,3842461600
399006.SZ,创业板指,2015-09-30,2111.99,2124.29,2049.43,2082.67,64153.16,2970844800
399006.SZ,创业板指,2015-10-08,2153.12,2210.03,2138.54,2190.31,90206.14,4203122000
399006.SZ,创业板指,2015-10-09,2190.84,2230.03,2184.55,2216.66,92205.22,4292769200
399006.SZ,创业板指,2015-10-12,2233.61,2344.21,2232.27,2316.78,126441.94,5577562800
399006.SZ,创业板指,2015-10-13,2297.93,2351.52,2290.64,2342.04,115045.26,5024944000
399006.SZ,创业板指,2015-10-14,2330.08,2350.59,2295.6,2305,118325.4,5243598800
399006.SZ,创业板指,2015-10-15,2300.62,2406.21,2296.8,2404.53,129799.85,5654912000
399006.SZ,创业板指,2015-10-16,2424.62,2452.94,2401.09,2449.03,147293.66,6193215200
399006.SZ,创业板指,2015-10-19,2465.11,2466.48,2398.34,2433.6,137927.76,5791403200
399006.SZ,创业板指,2015-10-20,2430.18,2520.08,2427.78,2511.16,140692.22,5846059600
399006.SZ,创业板指,2015-10-21,2504.78,2527.77,2335.66,2344.74,174856.93,7223360000
399006.SZ,创业板指,2015-10-22,2355.16,2465.1,2355.16,2458.14,146753.81,5964020800
399006.SZ,创业板指,2015-10-23,2488.31,2549.76,2461.49,2538.38,171353.92,6758813600
399006.SZ,创业板指,2015-10-26,2570.13,2570.13,2481.59,2527.48,173929.89,6844732000
399006.SZ,创业板指,2015-10-27,2497.16,2586.95,2423.6,2563.96,157457.15,6228814400
399006.SZ,创业板指,2015-10-28,2551.7,2583.82,2473.47,2485.24,150886.22,5771700000
399006.SZ,创业板指,2015-10-29,2504.85,2528.7,2436.78,2485.28,114641.96,4405766000
399006.SZ,创业板指,2015-10-30,2475.23,2534.47,2439.16,2478.28,129735.42,5007702400
399006.SZ,创业板指,2015-11-02,2416.1,2513.32,2408.78,2432.04,123247.31,4681687200
399006.SZ,创业板指,2015-11-03,2444.05,2461.33,2407.55,2429.27,106824,3993503600
399006.SZ,创业板指,2015-11-04,2451.23,2584.32,2451.23,2584.32,152635.22,5845242000
399006.SZ,创业板指,2015-11-05,2587.82,2630.83,2542.85,2564.72,172894.08,6511205200
399006.SZ,创业板指,2015-11-06,2571.66,2666.4,2571.66,2661.41,164006.82,6174180000
399006.SZ,创业板指,2015-11-09,2653.31,2747.79,2612.26,2724.62,191238.85,6867781600
399006.SZ,创业板指,2015-11-10,2710.9,2783.12,2700.29,2746.61,180185.42,6521634000
399006.SZ,创业板指,2015-11-11,2738.58,2806.54,2730.52,2804.68,190166.43,7087088000
399006.SZ,创业板指,2015-11-12,2818.57,2827.71,2743.26,2783.3,210165.46,7416398400
399006.SZ,创业板指,2015-11-13,2751.39,2772.82,2681.61,2710.16,181274.69,6546135200
399006.SZ,创业板指,2015-11-16,2656.57,2797.16,2654.64,2797.16,147033.97,5515436800
399006.SZ,创业板指,2015-11-17,2834.98,2847.9,2711.58,2717.05,199688,7355548800
399006.SZ,创业板指,2015-11-18,2727.61,2741.33,2655.06,2661.17,140451.15,5162612800
399006.SZ,创业板指,2015-11-19,2678.36,2770.75,2676.76,2770.75,148732.74,5482514000
399006.SZ,创业板指,2015-11-20,2783.04,2817.96,2757.84,2800.15,183901.44,6903048000
399006.SZ,创业板指,2015-11-23,2797.12,2839.84,2759.31,2770.58,178263.47,6752073600
399006.SZ,创业板指,2015-11-24,2767.72,2816.05,2739.52,2816.05,150152.86,5270249200
399006.SZ,创业板指,2015-11-25,2813.51,2906.8,2806.82,2897.57,193136.24,6641848000
399006.SZ,创业板指,2015-11-26,2911.85,2915.95,2831.38,2833.2,187302.34,6320292800
399006.SZ,创业板指,2015-11-27,2819.36,2844.05,2629.13,2649.55,183247.18,6457968800
399006.SZ,创业板指,2015-11-30,2658.97,2687.05,2507.38,2672.58,167359.25,6005241600
399006.SZ,创业板指,2015-12-01,2669.3,2700.35,2621.17,2655.35,144658.64,4968299200
399006.SZ,创业板指,2015-12-02,2653.24,2660.12,2525.34,2613.26,119641.4,4345306000
399006.SZ,创业板指,2015-12-03,2622.49,2710.81,2622.49,2708.12,125313.42,4327023200
399006.SZ,创业板指,2015-12-04,2702.56,2749.18,2679.35,2692.16,141740.69,4832908000
399006.SZ,创业板指,2015-12-07,2699.34,2751.24,2687.02,2738.15,130145.55,4745431600
399006.SZ,创业板指,2015-12-08,2723.62,2731.72,2678.66,2691.66,142198.59,5153689600
399006.SZ,创业板指,2015-12-09,2677.59,2699.64,2650.45,2667.91,127953.63,4521818800
399006.SZ,创业板指,2015-12-10,2665.28,2729.24,2663.37,2695.51,126883.82,4426408800
399006.SZ,创业板指,2015-12-11,2686.31,2701.69,2666.89,2671.29,106300.66,3712552800
399006.SZ,创业板指,2015-12-14,2642.82,2709.27,2622.47,2709.27,102182.62,3620357200
399006.SZ,创业板指,2015-12-15,2718.25,2764.8,2718.25,2745.7,110853.03,3875938800
399006.SZ,创业板指,2015-12-16,2760.26,2789.28,2749.8,2763.11,120658.2,4179316000
399006.SZ,创业板指,2015-12-17,2784.97,2835.7,2784.97,2835.7,158786.05,5521914000
399006.SZ,创业板指,2015-12-18,2836.92,2850.69,2801.64,2830.26,150100.54,5144738000
399006.SZ,创业板指,2015-12-21,2825.32,2836.61,2800.35,2829.92,122337.06,4264842000
399006.SZ,创业板指,2015-12-22,2836.96,2849.36,2811.61,2839.85,114451.14,4158071200
399006.SZ,创业板指,2015-12-23,2845.43,2848.83,2779.93,2783.94,133253.08,4667962000
399006.SZ,创业板指,2015-12-24,2775.98,2801.57,2735.97,2795.78,107701.98,3717905200
399006.SZ,创业板指,2015-12-25,2807.51,2820.53,2777.46,2794.73,105453.68,3551122800
399006.SZ,创业板指,2015-12-28,2809.52,2823.75,2735.49,2735.49,128112.94,4507656800
399006.SZ,创业板指,2015-12-29,2732.55,2749.82,2710.2,2749.82,101371.66,3582936400
399006.SZ,创业板指,2015-12-30,2758.25,2781.84,2749.29,2779.51,114950.17,4075769200
399006.SZ,创业板指,2015-12-31,2780.54,2785.66,2713.69,2714.05,111887.78,3956130800
399006.SZ,创业板指,2016-01-04,2706.28,2710.3,2490.47,2491.24,88306.58,3347892200
399006.SZ,创业板指,2016-01-05,2353.23,2481.2,2333.61,2416.73,122570.51,4901030000
399006.SZ,创业板指,2016-01-06,2433.36,2472.19,2388.69,2468.37,104803.93,3980404400
399006.SZ,创业板指,2016-01-07,2415.33,2415.33,2254.5,2256.52,26100.86,1066657700
399006.SZ,创业板指,2016-01-08,2297.59,2318.12,2142.33,2248.99,108801.03,4477646000
399006.SZ,创业板指,2016-01-11,2188.19,2230.42,2105.77,2106.36,92052.72,3923122800
399006.SZ,创业板指,2016-01-12,2117.25,2179.09,2087.27,2147.53,87467.51,3744320400
399006.SZ,创业板指,2016-01-13,2160.32,2174.23,2059.78,2059.78,80888.18,3434686400
399006.SZ,创业板指,2016-01-14,1991.23,2179.38,1989.87,2175.01,91805.42,4086536800
399006.SZ,创业板指,2016-01-15,2160.17,2184.56,2096.19,2112.9,94756.17,4144582000
399006.SZ,创业板指,2016-01-18,2074.86,2206.84,2074.86,2174.93,91208.6,3987475200
399006.SZ,创业板指,2016-01-19,2170.09,2244.78,2148.72,2241.7,104522.94,4519792800
399006.SZ,创业板指,2016-01-20,2222.6,2249.36,2190.5,2204.65,98105.86,4182152800
399006.SZ,创业板指,2016-01-21,2173.32,2241.47,2112.4,2112.4,96569.77,4116648400
399006.SZ,创业板指,2016-01-22,2140.28,2161.24,2078.12,2149.59,79385.67,3503732800
399006.SZ,创业板指,2016-01-25,2165.73,2185.21,2136.88,2158.82,71962.79,3062368200
399006.SZ,创业板指,2016-01-26,2132.22,2135.57,1990.51,1994.05,81772.25,3676260800
399006.SZ,创业板指,2016-01-27,1997.32,2012.3,1888.25,1997.47,82136.01,3976138000
399006.SZ,创业板指,2016-01-28,1969.31,1990.92,1900.88,1906.46,63263.31,3054640200
399006.SZ,创业板指,2016-01-29,1908.26,2011.06,1907.29,1994.07,70828.05,3446685600
399006.SZ,创业板指,2016-02-01,1989.21,2011.68,1956.92,1992.7,62990.1,2989213000
399006.SZ,创业板指,2016-02-02,1996.59,2089.21,1996.59,2075.29,75053.88,3471024800
399006.SZ,创业板指,2016-02-03,2049.32,2105.38,2034.6,2090.51,68663.41,3176883200
399006.SZ,创业板指,2016-02-04,2095.62,2142.87,2095.62,2126.64,78395.99,3505944000
399006.SZ,创业板指,2016-02-05,2127.35,2141.56,2096.99,2096.99,58247.51,2578586600
399006.SZ,创业板指,2016-02-15,2029.56,2130.36,2029.56,2116.84,54905.18,2498659800
399006.SZ,创业板指,2016-02-16,2128.06,2208.57,2128.06,2201.93,84154.34,3658732800
399006.SZ,创业板指,2016-02-17,2197.93,2219.78,2171,2215.34,96020.8,4164340000
399006.SZ,创业板指,2016-02-18,2230.8,2239.91,2188.19,2190.91,96123.58,4053775600
399006.SZ,创业板指,2016-02-19,2186.01,2230.22,2182.96,2211.01,88677.39,3679270400
399006.SZ,创业板指,2016-02-22,2235.17,2245.56,2216.16,2245.56,99016.78,4195341600
399006.SZ,创业板指,2016-02-23,2245.75,2249.69,2189.53,2218.12,96000.94,3996975600
399006.SZ,创业板指,2016-02-24,2212.59,2230.01,2154.27,2203.74,97205.27,4060172400
399006.SZ,创业板指,2016-02-25,2198.93,2198.93,2030.42,2037.14,100580.75,4487366400
399006.SZ,创业板指,2016-02-26,2045.51,2057.8,1980.17,2014.92,78888.1,3581410000
399006.SZ,创业板指,2016-02-29,2000.57,2000.57,1866.25,1880.15,66578,3384830000
399006.SZ,创业板指,2016-03-01,1881.32,1952.43,1841.22,1934.92,74426.01,3608452400
399006.SZ,创业板指,2016-03-02,1930.84,2022.86,1925.02,2017.6,87510.16,4245435600
399006.SZ,创业板指,2016-03-03,2014.18,2063.53,2006.71,2007.08,89644.5,4200696800
399006.SZ,创业板指,2016-03-04,1994.06,2003.69,1895.4,1907.04,80145.13,3976279200
399006.SZ,创业板指,2016-03-07,1935.09,1995.94,1935.09,1953.33,65548.87,3173023400
399006.SZ,创业板指,2016-03-08,1944.65,2002.19,1865.65,2002.19,81062.53,4122625200
399006.SZ,创业板指,2016-03-09,1962.28,2015.71,1947.05,1970.81,67879.12,3419308000
399006.SZ,创业板指,2016-03-10,1968.77,1991.36,1935.12,1936.97,58393.94,2836588200
399006.SZ,创业板指,2016-03-11,1911.33,1948.6,1903.92,1934.87,47910.83,2317340400
399006.SZ,创业板指,2016-03-14,1962.11,2048.5,1962.11,2023.13,86634.77,4099766400
399006.SZ,创业板指,2016-03-15,2016.81,2034.7,1995.46,1996.92,72362.46,3445274400
399006.SZ,创业板指,2016-03-16,2029.92,2039.49,1961.42,1977.54,69662.02,3350735600
399006.SZ,创业板指,2016-03-17,1986.14,2089.14,1986.14,2087.29,112176.94,5220803200
399006.SZ,创业板指,2016-03-18,2102.19,2194.36,2102.08,2177.87,143482.77,6393809600
399006.SZ,创业板指,2016-03-21,2214.91,2234.35,2191.66,2227.03,148205.17,6384576400
399006.SZ,创业板指,2016-03-22,2201.19,2248.19,2189.94,2221.7,120596.22,5250108400
399006.SZ,创业板指,2016-03-23,2214.87,2259.11,2205.07,2259.11,120640.9,4985220400
399006.SZ,创业板指,2016-03-24,2234.22,2277.92,2217.84,2219.77,137460.19,5476783600
399006.SZ,创业板指,2016-03-25,2209.26,2232.07,2183.6,2216.09,100729.64,4159898000
399006.SZ,创业板指,2016-03-28,2233.13,2259.13,2192.35,2199.69,107843.1,4563074800
399006.SZ,创业板指,2016-03-29,2190.88,2194.89,2130.85,2152.55,95076.88,3962825600
399006.SZ,创业板指,2016-03-30,2172.74,2248.78,2172.74,2248.78,114883.22,4654261600
399006.SZ,创业板指,2016-03-31,2256.43,2271.96,2232.3,2238.29,129875.2,5051415600
399006.SZ,创业板指,2016-04-01,2223.38,2227,2171.34,2205.37,102483.91,4071593600
399006.SZ,创业板指,2016-04-05,2207.46,2285.2,2205.44,2279.52,122369.61,4981153600
399006.SZ,创业板指,2016-04-06,2274.77,2305.41,2271.5,2297.04,130880.1,5343325200
399006.SZ,创业板指,2016-04-07,2310.92,2316.63,2248.68,2248.68,132792.26,5393010000
399006.SZ,创业板指,2016-04-08,2230.95,2239.81,2194.23,2229.93,112813.66,4592468800
399006.SZ,创业板指,2016-04-11,2255.07,2301.41,2255.07,2283.14,124475.78,5011620800
399006.SZ,创业板指,2016-04-12,2283.21,2289.55,2236.44,2264.02,113106.22,4531466000
399006.SZ,创业板指,2016-04-13,2278.52,2330.06,2278.52,2294.01,139156.32,5752285600
399006.SZ,创业板指,2016-04-14,2310.6,2325.38,2289.57,2324.39,112999.54,4613945200
399006.SZ,创业板指,2016-04-15,2328.31,2328.31,2297.68,2309.68,100894.42,4030890800
399006.SZ,创业板指,2016-04-18,2288.42,2288.42,2249.34,2265.59,93760.63,3825249600
399006.SZ,创业板指,2016-04-19,2278.31,2289.05,2253.59,2272.52,89440.7,3591156800
399006.SZ,创业板指,2016-04-20,2279.76,2284.1,2119.42,2145.24,132675.5,5616093200
399006.SZ,创业板指,2016-04-21,2135.93,2160.26,2106.97,2110.16,84193.73,3602689200
399006.SZ,创业板指,2016-04-22,2093.78,2136.92,2090.95,2136.92,69405.38,2958677400
399006.SZ,创业板指,2016-04-25,2128.66,2130.06,2083.64,2126.83,63861.82,2695928000
399006.SZ,创业板指,2016-04-26,2123.87,2155.7,2119.38,2155.7,63580.98,2757936600
399006.SZ,创业板指,2016-04-27,2162.76,2176.33,2142.46,2146.61,73175.06,3217911200
399006.SZ,创业板指,2016-04-28,2149.1,2158.49,2108.27,2155.23,72814.41,3125727000
399006.SZ,创业板指,2016-04-29,2141.58,2162.19,2138.74,2138.74,64368.29,2536237000
399006.SZ,创业板指,2016-05-03,2138.96,2217.23,2126.87,2217.23,95647.47,4051857200
399006.SZ,创业板指,2016-05-04,2210.13,2233.59,2206.26,2211.02,95900.47,4111796800
399006.SZ,创业板指,2016-05-05,2208.4,2226.55,2198.76,2224.1,84074.8,3460368800
399006.SZ,创业板指,2016-05-06,2226.44,2235.96,2129.19,2129.19,115405.43,4940148400
399006.SZ,创业板指,2016-05-09,2107.33,2107.33,2045.12,2053.6,81898.27,3740116400
399006.SZ,创业板指,2016-05-10,2051.38,2067.62,2044.28,2054.22,57233.99,2534389600
399006.SZ,创业板指,2016-05-11,2067.69,2073.83,2032.3,2034.93,63500.17,2898049600
399006.SZ,创业板指,2016-05-12,2006.26,2039.32,1975.07,2034.57,59790.64,2843375000
399006.SZ,创业板指,2016-05-13,2030.94,2058.66,2013.86,2025.22,56643.82,2622387800
399006.SZ,创业板指,2016-05-16,2017.84,2057.86,2008.54,2057.86,61746.84,2834334600
399006.SZ,创业板指,2016-05-17,2059.51,2107.73,2036.88,2081.44,83762.58,3808817200
399006.SZ,创业板指,2016-05-18,2062.81,2062.81,2000.53,2020.48,72015.22,3552382400
399006.SZ,创业板指,2016-05-19,2023.96,2076.48,2023.96,2037.4,74046.66,3391973600
399006.SZ,创业板指,2016-05-20,2018.38,2065.3,2013.53,2065.3,70408.18,3165947400
399006.SZ,创业板指,2016-05-23,2073,2107.05,2073,2098.23,86250.99,3838750000
399006.SZ,创业板指,2016-05-24,2094.21,2094.21,2061.52,2075.51,76185.98,3413973600
399006.SZ,创业板指,2016-05-25,2091.97,2111.26,2062.64,2067.25,82368,3626068800
399006.SZ,创业板指,2016-05-26,2060.43,2086.49,2019.3,2086.01,82107.47,3726130000
399006.SZ,创业板指,2016-05-27,2076.3,2090.17,2065.37,2069.89,77629.97,3413153600
399006.SZ,创业板指,2016-05-30,2054.62,2083.83,2033.67,2058.52,69387.35,3305405400
399006.SZ,创业板指,2016-05-31,2061.84,2160.53,2060.14,2159.8,120200.26,5699243600
399006.SZ,创业板指,2016-06-01,2164.73,2188.88,2163.05,2168.82,129591.18,5879417600
399006.SZ,创业板指,2016-06-02,2163.59,2188.56,2160.25,2188.56,118358.61,5415471200
399006.SZ,创业板指,2016-06-03,2176.36,2236.58,2175.82,2204.97,150518.64,6461458800
399006.SZ,创业板指,2016-06-06,2212.46,2219.27,2181.99,2199.3,114324.37,4909238400
399006.SZ,创业板指,2016-06-07,2202.04,2204.18,2181.3,2196.73,109011.87,4525822400
399006.SZ,创业板指,2016-06-08,2191.27,2201.53,2166.97,2186.54,112163.8,4749181600
399006.SZ,创业板指,2016-06-13,2150.39,2165.28,2054.71,2054.71,122513.43,5375648800
399006.SZ,创业板指,2016-06-14,2045.21,2070.15,2032.44,2058.31,87452.54,3890597600
399006.SZ,创业板指,2016-06-15,2033.6,2143.45,2031.67,2128.8,113545.62,5082762000
399006.SZ,创业板指,2016-06-16,2124.16,2137.18,2097.35,2101.42,113033.94,4973619600
399006.SZ,创业板指,2016-06-17,2109.57,2154.52,2105.24,2122.89,118262.93,5088696400
399006.SZ,创业板指,2016-06-20,2117.99,2127.68,2088.29,2119.63,106588.39,4423314800
399006.SZ,创业板指,2016-06-21,2135.46,2153.23,2083.69,2092,123646.99,5261936800
399006.SZ,创业板指,2016-06-22,2085.98,2144.82,2085.65,2144.82,111990.22,4850054000
399006.SZ,创业板指,2016-06-23,2144.58,2153.58,2115.84,2137.49,119668.82,5351218000
399006.SZ,创业板指,2016-06-24,2131.15,2157.94,2060.2,2127.36,138999.95,6440055200
399006.SZ,创业板指,2016-06-27,2111.1,2194.13,2110.6,2191.81,138599.79,6180250800
399006.SZ,创业板指,2016-06-28,2181.41,2221.46,2173.53,2216.71,158150.99,6989424000
399006.SZ,创业板指,2016-06-29,2228.51,2238.35,2203.49,2209.79,139526.72,5986668800
399006.SZ,创业板指,2016-06-30,2213.6,2233.28,2206.81,2227.79,136500.22,5706891600
399006.SZ,创业板指,2016-07-01,2231.18,2241.63,2203.93,2211.18,115024.22,4768438000
399006.SZ,创业板指,2016-07-04,2195.62,2254.15,2193.84,2248.71,123025.44,5208161600
399006.SZ,创业板指,2016-07-05,2253.69,2259.29,2229,2246.02,131520.02,5354631200
399006.SZ,创业板指,2016-07-06,2239.76,2246.73,2229.27,2241.56,113881.49,4609873200
399006.SZ,创业板指,2016-07-07,2240.9,2247.58,2212.41,2233.92,128715.82,5504992000
399006.SZ,创业板指,2016-07-08,2231.97,2257.32,2220.21,2239,111859.74,4756978000
399006.SZ,创业板指,2016-07-11,2242.26,2252.66,2216.57,2218.59,125927.18,5318866800
399006.SZ,创业板指,2016-07-12,2218.02,2247.35,2182.03,2247.35,124488.94,5516339600
399006.SZ,创业板指,2016-07-13,2258.26,2299.86,2250.64,2285.37,129661.21,5809882400
399006.SZ,创业板指,2016-07-14,2282.16,2295.59,2273.42,2293.08,112541.48,5029462400
399006.SZ,创业板指,2016-07-15,2289.1,2293.09,2260.16,2263.78,106680.13,4706754800
399006.SZ,创业板指,2016-07-18,2257.42,2268.79,2234.21,2249.87,94095.55,4174994400
399006.SZ,创业板指,2016-07-19,2249.74,2273.72,2237,2273.72,93873.66,4135971200
399006.SZ,创业板指,2016-07-20,2272.64,2288.65,2268.53,2268.53,101818.62,4368961600
399006.SZ,创业板指,2016-07-21,2266.08,2289.67,2259.2,2265.13,104339.01,4510362800
399006.SZ,创业板指,2016-07-22,2262.1,2269.55,2248.3,2250,95097.38,4042039600
399006.SZ,创业板指,2016-07-25,2245.86,2264.44,2235.45,2245.89,87825.74,3743720800
399006.SZ,创业板指,2016-07-26,2245.94,2279.55,2245.94,2279.55,80885.66,3616550400
399006.SZ,创业板指,2016-07-27,2282.07,2284.28,2138.78,2155.39,136786.5,6331511600
399006.SZ,创业板指,2016-07-28,2150.32,2166.6,2109.87,2139.74,93423.07,4303852000
399006.SZ,创业板指,2016-07-29,2144.27,2147.19,2109.13,2122.41,70697.53,3165414000
399006.SZ,创业板指,2016-08-01,2113.67,2118.09,2066.18,2099.18,70365.78,3283723800
399006.SZ,创业板指,2016-08-02,2096.55,2114.95,2094.12,2113.21,54824.46,2510219800
399006.SZ,创业板指,2016-08-03,2110.23,2117.62,2096.73,2108.31,60208.09,2658935400
399006.SZ,创业板指,2016-08-04,2107.62,2133.18,2102.27,2129.65,70346.74,3187235400
399006.SZ,创业板指,2016-08-05,2128.74,2129.33,2107.44,2109.06,62410.48,2835431000
399006.SZ,创业板指,2016-08-08,2102.24,2130.59,2083.98,2130.59,59332.22,2654657600
399006.SZ,创业板指,2016-08-09,2128.64,2154.5,2128.22,2154.5,75119.39,3363436400
399006.SZ,创业板指,2016-08-10,2155.39,2164.63,2136.83,2137,74725.76,3255243800
399006.SZ,创业板指,2016-08-11,2134.6,2139.2,2103.4,2103.4,68817.09,2977519600
399006.SZ,创业板指,2016-08-12,2098.77,2123.87,2097.91,2123.84,59659.24,2591943800
399006.SZ,创业板指,2016-08-15,2126.79,2200.92,2112.25,2193.21,107664.7,4746990800
399006.SZ,创业板指,2016-08-16,2195.02,2211.01,2192.97,2201.1,99220.19,4189422800
399006.SZ,创业板指,2016-08-17,2200.24,2218.29,2195.37,2208.2,94247.93,3830964000
399006.SZ,创业板指,2016-08-18,2204.95,2213.3,2191.93,2201.59,92612.78,3787395600
399006.SZ,创业板指,2016-08-19,2200.68,2211.06,2194.11,2204.56,81998.03,3407996800
399006.SZ,创业板指,2016-08-22,2205.58,2213.41,2167.4,2167.4,88505.7,3711642000
399006.SZ,创业板指,2016-08-23,2168.34,2186.74,2160.3,2174.16,71274.06,3019224000
399006.SZ,创业板指,2016-08-24,2178.53,2204.8,2176.35,2192.17,80246.22,3455848800
399006.SZ,创业板指,2016-08-25,2179.01,2183.73,2152.11,2180.66,92006.7,3857329200
399006.SZ,创业板指,2016-08-26,2186,2211.63,2182.11,2189.75,92417.86,3940249600
399006.SZ,创业板指,2016-08-29,2187.72,2209.25,2183.81,2193.2,84334.11,3781478400
399006.SZ,创业板指,2016-08-30,2197.49,2210.4,2193.07,2195.53,78025.97,3638841600
