,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
1382,19南通高新MTN001,99.45,3.9571,-1.0,3.9571,
1383,19长沙农商小微债01,99.83,3.7874,,3.7887,
1384,16京汽集MTN003,100.12,3.5922,,3.5922,
1385,20泸州窖SCP004,100.00,2.3514,,2.3514,
1386,14铁道10,104.70,3.5500,1.0,3.5500,
1387,20江北新区SCP001,99.52,3.6902,-9.04,3.6852,
1388,17农发03,100.73,2.9900,-3.0,2.9900,
1389,19双福建设PPN001,100.00,7.2765,0.32,7.2765,
1390,18津城建MTN010A,99.61,5.4999,,5.4943,
1391,18物产中大MTN001,100.42,3.7305,-10.94,3.7199,
1392,19柯桥国投债02,101.23,4.5630,,4.5630,
1393,18扬州经开PPN002,100.00,5.9955,,5.9955,
1394,18武汉车都PPN002,103.53,4.5351,14.49,4.5351,
1395,20晋江城投债02,102.06,4.7500,-14.94,4.7500,
1396,20冀租稳健1B,99.54,,,,
1397,20兰州国投CP001,99.49,4.5000,,4.5000,
1398,17惠民建投MTN004A,99.40,7.0248,39.48,7.0256,
1399,18新海连MTN001,101.18,6.2026,0.1,6.2026,
1400,16文投MTN001,93.37,11.9055,4.11,11.9055,
1401,20中国银行永续债02,99.41,4.6858,0.64,4.6859,
1402,19吉林城建PPN002,97.24,10.1500,,10.1251,
1403,20岳阳建投MTN001,100.00,4.7198,-0.01,4.7198,
1404,20渝城投MTN001,95.31,4.1200,-3.0,4.1200,
1405,20厦港务MTN006,99.94,3.8000,-3.22,3.8000,
1406,12青国投MTN3,33.55,86.2302,29.49,86.3755,
1407,19中油股MTN005,100.88,3.6700,-5.0,3.6700,
1408,16秦经开,57.63,6.6017,-1.37,6.5980,
1409,20张家城投PPN001,99.77,4.2952,4.65,4.3561,
1410,20湘高速MTN007,100.00,4.1389,-0.1,4.1389,
1411,20中电信息SCP008,99.94,3.3497,,3.3497,
1412,20云投MTN001,97.87,4.6337,-23.63,4.6337,
1413,18拱墅经投MTN001,100.76,3.8028,,3.8028,
1414,20武汉地产SCP005,99.60,3.5642,,3.5642,
1415,17国开02,100.35,3.9800,2.5,3.9800,
1416,20吉林高速MTN006,97.64,5.2563,0.12,5.2563,
1417,20苏海投资MTN001,97.61,6.8730,41.88,6.8730,
1418,18宝马汽车01,100.43,3.5500,-9.99,3.5500,
1419,19海国鑫泰MTN002,55.00,67.4822,1.0,67.0132,
1420,20汇金MTN004,97.09,3.7700,1.0,3.7700,
1421,20中铁建投MTN001,100.00,7.0089,0.06,7.0089,
1422,16东至债,60.07,4.7758,-24.7,4.7758,
1423,20内蒙古债42,100.19,3.2700,2.0,3.3101,
1424,20粤海SCP003,99.99,2.1992,19.78,2.1992,
1425,20鄂长投MTN002,99.15,4.0400,-8.14,4.0400,
1426,20浦口城乡SCP001,99.68,4.2284,-4.56,4.2284,
1427,20苏国信MTN008,99.84,3.7378,-3.72,3.9793,
1428,19滁州城投PPN001,100.78,4.6026,11.21,4.6026,
1429,20首钢SCP004,99.76,3.3793,-6.77,3.3793,
1430,20中国银行CD099,96.89,3.2000,-5.0,3.2000,
1431,20青岛军民MTN001,98.91,4.3544,0.02,4.3544,
1432,18常熟发投MTN001,104.32,4.1800,-18.46,4.1800,
1433,19中远海发MTN002,99.78,3.6900,-3.0,3.6900,
1434,20兵团债06,96.21,3.6609,,3.6607,
1435,20兵团债04,95.06,3.9359,,3.9358,
1436,20兵团债03,95.37,3.8707,,3.8706,
1437,18诚通控股MTN001,99.60,4.9340,134.21,4.9340,
1438,20赣州发展CP002,99.49,3.6918,13.18,3.6918,
1439,18苏国信MTN003,99.70,4.6438,137.39,4.6438,
1440,18保利房产MTN003,99.80,4.8624,144.25,4.8624,
1441,18中铝集MTN002A,99.80,5.0509,138.1,5.0509,
1442,20华融湘江银行CD002,97.03,2.9796,-18.0,2.9796,
1443,18常城建MTN003,104.99,3.9622,-6.56,3.9622,
1444,18即墨城投PPN001,101.50,4.1636,-35.68,4.1636,
1445,20深圳地铁SCP007,99.94,3.1800,-0.8,3.1800,
1446,19东方二级资本债01BC,98.46,4.3903,,4.3903,
1447,20兵团债09,99.80,3.9544,,3.9544,
1448,20兵团债08,97.32,3.6988,,3.6989,
1449,20兵团债07,97.90,3.9446,,3.9446,
1450,20苏国信SCP012,99.84,3.1000,,3.1000,
1451,18进出03,103.75,3.1200,1.0,3.1333,
1452,18番禺技术MTN001,100.49,4.6370,,4.6370,
1453,20安徽债22,101.00,3.9721,,3.9721,
1454,20浙江29,101.00,3.9324,,3.9324,
1455,19贵阳经开债01,100.48,7.3095,-8.8,7.3078,
1456,18四川债21,103.25,3.3100,16.1,3.3150,
1457,20合力泰SCP005,99.87,7.4523,,7.5669,
1458,18陕煤化PPN004,100.77,4.1293,7.93,4.1293,
1459,18伊犁财通MTN001,100.54,4.0261,,4.0261,
1460,19安市淮阴PPN001,100.00,7.2613,0.08,7.2613,
1461,18天津农商二级01,100.00,5.8944,22.54,5.8944,
1462,20武侯产业MTN002,98.76,4.2853,-0.12,4.2853,
1463,18津城建MTN011A,99.81,5.4999,,5.4999,
1464,17威海商行二级,100.91,4.8302,-4.71,4.8303,
1465,20三一重工SCP006,99.83,3.3201,-5.96,3.3201,
1466,18四川债05,103.44,3.2300,,3.2400,
1467,15汇丰投资债,39.98,6.6532,,6.6532,
1468,20民生银行CD027,97.17,3.0132,-8.7,3.0132,
1469,18英特MTN001,100.00,6.7067,,6.7067,
1470,19渝兴永PPN001,100.00,6.9834,,6.9834,
1471,19扬城建MTN002,101.12,4.1020,0.04,4.1010,
1472,18附息国债28,100.50,3.1100,4.5,3.0917,
1473,20栖霞建设SCP001,99.65,5.5134,,5.5017,
1474,20长沙银行二级,97.00,4.9882,8.3,4.9882,
1475,19绵阳交通PPN001,100.00,6.6600,,6.6600,
1476,20平高ABN001优先A2,98.94,,,,
1477,20交通银行CD271,98.00,4.1000,,4.0972,
1478,16武汉地产MTN001,100.20,3.5399,-6.0,3.5399,
1479,20恒逸MTN003,99.96,7.0230,2.34,7.0230,
1480,20铜陵有色MTN001,99.86,4.7500,-2.58,4.7500,
1481,17川铁投MTN001,101.91,8.0341,-0.16,8.0341,
1482,19芜湖宜居MTN001,99.17,4.3414,,4.3414,
1483,20九龙江PPN001,98.73,4.0144,,4.0144,
1484,17余杭创新PPN001,102.52,4.0589,0.4,4.0589,
1485,19市北高新PPN001,99.09,4.2580,,4.2580,
1486,16西湖债,60.38,3.7930,-13.32,3.7930,
1487,13赣粤MTN3,103.52,3.6720,,3.6720,
1488,16惠州交通债02,81.04,4.0471,-3.78,4.0471,
1489,20宁东新城PPN001,97.80,5.8240,83.42,5.8240,
1490,20珠海港PPN001,99.32,4.9000,,4.9000,
1491,20广州高新PPN001,98.38,4.6590,18.93,4.6590,
1492,19华兴银行二级,97.75,5.5247,25.27,5.5247,
1493,20悦丰ABN009A2,99.70,,,,
1494,19沪世茂MTN001,99.60,4.4618,-0.48,4.4618,
1495,19晋能PPN011,99.84,5.5819,-8.69,5.5819,
1496,17景国资MTN001,102.20,4.5929,9.61,4.5665,
1497,18泰达投资MTN002,65.20,69.0187,4134.58,69.5776,
1498,20晋焦煤MTN006,98.93,6.7534,0.27,6.7540,
1499,20湖北121,101.89,4.0000,-1.0,3.9999,
1500,18首创集MTN001,101.88,3.8300,-5.0,3.8300,
1501,20金霞经开SCP002,99.56,5.5138,64.22,5.5000,
1502,20金茂投资MTN001,98.52,3.7929,-3.47,3.7901,
1503,16肥西城投债,60.19,4.2000,0.18,4.1965,
1504,18中建材MTN001,100.78,3.3900,,3.3868,
1505,19新中泰MTN002,97.40,5.9000,,5.9000,
1506,18珠水环境MTN001,100.57,4.4183,0.46,4.4205,
1507,18汤山建设MTN001,100.51,3.8561,-8.89,3.8500,
1508,16甘电投MTN001,99.95,3.8973,1.99,3.8959,
1509,20渝两江MTN003,99.45,3.7562,-0.01,3.7548,
1510,19中核MTN004,100.24,3.8518,,3.8500,
1511,19粤科金融MTN001,99.78,3.7600,-3.61,3.7581,
1512,18兴展投资MTN001,100.52,3.7499,-15.01,3.7499,
1513,20宜春交通CP001,99.90,3.8000,-23.91,3.8000,
1514,20徐州交通CP001,99.57,3.8800,2.17,3.8772,
1515,19福建04,100.14,3.2400,,3.2400,
1516,19溧水商贸MTN001,101.39,5.7337,8.95,5.7333,
1517,20六安城投SCP002,99.75,3.9398,-15.91,3.9398,
1518,20武汉工业SCP002,99.93,3.8799,-10.97,3.8799,
1519,20连云城建PPN003,100.33,4.8111,-28.11,4.8104,
1520,20汉江国资MTN003,99.25,4.2000,-10.0,4.1989,
1521,18城发投资PPN002,100.33,4.2286,-0.39,4.2274,
1522,20华夏银行小微债01,99.26,3.4824,-1.01,3.4800,
1523,20武清经开SCP001,99.87,5.4089,4.33,5.4008,
1524,20南京高科SCP006,99.85,3.8298,-10.99,3.8298,
1525,20广发银行CD229,97.70,3.1300,-12.0,3.1300,
1526,20华夏银行CD438,97.70,3.1300,-2.0,3.1300,
1527,20华鲁控股SCP001,99.54,3.5800,11.49,3.5800,
1528,20越秀集团SCP009,99.83,3.1199,,3.1199,
1529,20成华棚改MTN001,98.02,3.9546,-6.73,3.9554,
1530,18招金MTN001,100.49,3.6600,1.0,3.6600,
1531,18乌经开MTN001,100.83,4.7502,-2.51,4.7511,
1532,20中交建MTN002,100.54,6.5934,,6.5929,
1533,18兴城建MTN001,100.33,3.8539,3.65,3.8539,
1534,18津渤海MTN001,99.97,5.2000,,5.2000,
1535,18中建四局MTN003,100.50,3.6468,-10.32,3.6511,
1536,16南京高新MTN001,99.79,3.8148,-9.04,3.8148,
1537,20宝龙SCP001,99.81,6.0901,,6.0901,
1538,20沪百联SCP003,99.68,3.1498,,3.1498,
1539,18福清国资MTN002,100.56,4.0259,,4.0259,
1540,18陕有色MTN001,100.67,3.6000,-1.61,3.6000,
1541,17农发05,101.55,3.5600,1.0,3.5600,
1542,19交通银行二级01,99.31,4.1946,3.37,4.1946,
1543,19平安财险,101.59,4.9493,-1.76,4.9493,
1544,19武汉新港MTN001,100.52,4.6256,-4.06,4.6237,
1545,18中化工MTN004,100.30,3.7457,-6.89,3.7501,
1546,20永赢租赁债01,98.35,4.0400,,4.0400,
1547,19宜春交通MTN002,101.83,5.0264,-0.09,5.0264,
1548,20居然之家MTN002,99.28,5.7792,-0.04,5.7792,
1549,20居然之家MTN001,99.26,5.7877,-0.05,5.7877,
1550,16北京时尚MTN001,99.07,4.7559,-16.4,4.7501,
1551,20山东公用MTN001,98.63,5.6600,1.0,5.6600,
1552,20银河证券CP012,99.98,3.1005,0.07,3.1005,
1553,20吉利MTN001,99.06,6.9025,4.98,6.9025,
1554,16北方企业MTN001,100.07,4.4810,1.47,4.4796,
1555,18通泰控股MTN002,101.61,4.5799,-0.01,4.5799,
1556,20南航股MTN001,98.79,3.7076,-7.32,3.7076,
1557,17济宁银行二级01,100.37,5.6263,-4.33,5.6259,
1558,18大唐集PPN001,100.85,7.3371,1.46,7.3374,
1559,20潼南城投MTN001,99.35,6.1722,-15.53,6.1716,
1560,20招商蛇口SCP007,100.02,2.1000,1.0,2.1000,
1561,20横店SCP003,99.43,4.0999,-8.02,4.0999,
1562,17济宁城投MTN001,101.57,4.2155,4.78,4.2201,
1563,20大同煤矿SCP017,99.36,5.3999,5.0,5.3999,
1564,20恒逸SCP005,99.55,7.3198,5.56,7.3198,
1565,20徽商银行CD008,97.23,2.9799,-12.99,2.9799,
1566,16南京安居MTN001,100.58,3.5959,-6.41,3.6001,
1567,15闽高速MTN001,102.48,3.5165,-2.87,3.5183,
1568,16赣铁债02,100.04,3.6739,-0.87,3.6739,
1569,14铁道02,105.45,3.5300,,3.5300,
1570,19中建材集MTN001,99.77,4.0122,-0.11,4.0128,
1571,16株洲城建MTN002,99.58,6.6146,0.19,6.6150,
1572,19阳煤MTN002,99.03,5.6592,0.12,5.6574,
1573,19黄石国资MTN001,100.53,4.6500,,4.6500,
1574,16武汉地铁GN002,99.94,3.3563,-2.17,3.3559,
1575,18连云港MTN002,100.70,4.3872,-0.5,4.3872,
1576,16深航技MTN001,99.98,3.3884,-21.79,3.3817,
1577,19农业银行二级04,100.28,4.2558,0.13,4.2558,
1578,14北国资MTN001,102.26,3.3950,-0.5,3.3950,
1579,20长沙银行CD028,97.19,3.0400,-81.34,3.0400,
1580,20青岛城乡PPN001,96.81,4.3915,-4.5,4.3915,
1581,16内蒙古债27,100.08,2.9700,,2.9700,
1582,17徐州经开MTN005,101.82,4.2019,1.82,4.1991,
1583,18新城控股PPN002,100.02,6.8653,3.32,6.8628,
1584,18进出09,102.72,3.2200,1.0,3.2200,
1585,19鞍钢MTN002,99.90,4.3178,0.04,4.3162,
1586,20青岛世园MTN001,98.58,4.0670,0.02,4.0670,
1587,20苏豪MTN001,98.30,4.6942,0.1,4.6942,
1588,20海沧投资CP002,99.59,4.2270,24.7,4.2200,
1589,19陕煤化MTN005,97.85,4.7500,15.0,4.7500,
1590,20厦路桥SCP005,99.96,2.7270,,2.7270,
1591,18平安不动MTN001,100.86,3.5000,-6.0,3.5000,
1592,20滹沱投资MTN001,99.35,4.7266,-42.34,4.7260,
1593,20兰州轨交MTN001,98.02,4.5043,1.9,4.5039,
1594,20华夏幸福MTN002,77.80,11.9962,14.48,11.9962,
1595,20附息国债07,95.87,3.9198,0.98,3.9198,
1596,20大同煤矿SCP011,99.50,5.3499,-215.01,5.3499,
1597,18兴泸MTN002,101.56,8.7669,2.48,8.7669,
1598,20首创集MTN002,100.29,3.6791,-5.74,3.6791,
1599,20光大银行CD099,98.47,1.5996,0.02,1.5996,
1600,20渝文资MTN001,97.22,4.6165,0.85,4.6160,
1601,20淮南建发MTN001,98.68,6.0384,-14.03,6.0400,
1602,18远洋集团MTN002,100.39,3.3799,-0.5,3.3799,
1603,19神木国资MTN001,100.32,4.6842,4.44,4.6832,
1604,18太湖新城MTN004,100.60,5.1795,,5.1795,
1605,20大同煤矿PPN007,95.73,6.9596,52.1,6.9596,
1606,19汉江国投停车场债,103.13,4.3269,-0.23,4.3281,
1607,18晋能MTN002,100.28,6.2129,8.0,6.2158,
1608,19中电投MTN012B,100.11,3.8415,0.15,3.8415,
1609,20富邦华一银行CD129,99.13,3.5495,,3.5495,
1610,18南通城建PPN001,100.91,3.8800,-12.01,3.8769,
1611,20海曙广聚MTN001,96.58,4.5508,-4.92,4.5508,
1612,19南投集团MTN002,100.14,4.4596,20.96,4.4596,
1613,19新疆债19,97.97,3.9750,,3.9775,
1614,19高淳经开MTN001,101.68,4.5557,-9.43,4.5501,
1615,20重庆农商三农债,99.20,3.6030,-3.7,3.6015,
1616,19中化工MTN002,99.89,3.9141,1.41,3.9100,
1617,19重庆06,100.35,2.9600,-1.0,2.9600,
1618,19国开投MTN002A,99.69,3.5531,0.62,3.5531,
1619,14常熟发投MTN001,101.38,3.7396,-26.61,3.7396,
1620,18汇金MTN002,100.50,3.0302,6.1,3.0302,
1621,16中建西部MTN001,100.36,3.4784,-61.78,3.4772,
1622,20交通银行CD007,97.16,2.9002,5.03,2.9002,
1623,20津渤海SCP003,99.59,5.1000,98.76,5.1000,
1624,18华润置地MTN001,100.49,3.2000,-5.0,3.2000,
1625,20荆门城建CP001,99.66,4.0700,1.0,4.0700,
1626,20中化工MTN003,98.04,4.0824,3.24,4.0824,
1627,20通用MTN001B,97.25,4.0500,-21.49,4.0508,
1628,20河钢集MTN002,93.93,5.2000,93.0,5.2000,
1629,20象山城南PPN001,95.90,6.1944,6.73,6.1944,
1630,20景国资CP001,99.54,4.2847,-10.52,4.2699,
1631,20津城建CP002,98.80,5.4999,,5.4999,
1632,19龙源电力MTN001,100.65,3.5800,-7.0,3.5823,
1633,18山东债07,101.44,3.1500,1.0,3.1500,
1634,16肥城资债,59.41,4.8500,1.0,4.8500,
1635,20贵州债68,102.60,4.0100,-3.0,4.0100,
1636,20兴业银行小微债03,97.88,3.4922,-1.56,3.4898,
1637,20衡阳城投CP001,99.47,3.8139,0.01,3.8070,
1638,18苏州高新MTN003,101.32,7.8609,1.0,7.8609,
1639,18金地MTN002,100.62,3.5121,0.61,3.5061,
1640,19阳煤PPN008,98.96,6.2689,20.21,6.2689,
1641,20南京地铁GN001,98.20,3.9200,-3.0,3.9200,
1642,20深圳地铁MTN002,98.89,4.0500,31.0,4.0500,
1643,18亦庄控股MTN001,100.38,3.9499,39.33,3.9499,
1644,16川铁投MTN001,99.95,3.9504,43.05,3.9504,
1645,20南电MTN001,99.74,3.4300,-2.5,3.4300,
1646,19南昌工业MTN001,100.28,4.5000,,4.5000,
1647,20井开债,96.71,7.1000,,7.1000,
1648,20农盈利信4优先,100.00,,,,
1649,20磁湖高新PPN001,99.66,6.6247,-13.41,6.6247,
1650,18常德城投PPN001,100.06,5.6755,4.5,5.6755,
1651,20宜宾国资PPN002,98.28,4.6000,,4.6000,
1652,17京文投MTN001,64.80,44.0938,-813.57,44.5812,
1653,18南京地铁MTN001,103.67,3.6400,-21.23,3.6400,
1654,17乌城投PPN001,102.09,4.0671,-0.97,4.0671,
1655,20太仓港SCP007,100.00,3.3168,-28.79,3.3168,
1656,19淮安新城PPN002,100.00,5.8712,,5.8712,
1657,19渝豪江PPN001,100.00,6.7818,,6.7818,
1658,18首都机场MTN001,100.29,3.8000,-124.31,3.8000,
1659,20甘公投PPN001,96.98,4.9020,0.2,4.9020,
1660,20农发08,100.23,3.3950,-0.5,3.3908,
1661,15山煤PPN002,100.44,6.0000,19.99,6.0000,
1662,18永煤MTN001,40.80,881.7632,9537.93,888.4806,
1663,17并国投PPN001,102.35,3.6464,1.0,3.6464,
1664,16宁沪高MTN001,100.14,3.1846,-9.53,3.1846,
1665,20长江出版CP001,99.55,3.5099,-14.01,3.5099,
1666,20潼南城投CP001,99.53,6.0887,-1.13,6.0800,
1667,20青岛国信MTN007,100.37,7.0868,-2.8,7.0868,
1668,19湛江交投MTN001,99.79,4.0571,-4.9,4.0571,
1669,19长沙银行小微债01,100.20,3.5300,-5.0,3.5300,
1670,19尚隽ABN001优先,100.05,,,,
1671,20京国资MTN001,97.93,3.9000,-12.13,3.9000,
1672,20河钢集CP003,99.57,4.3794,-2.06,4.3794,
1673,16龙岩交通MTN001,99.86,4.0622,,4.0622,
1674,20浙能源SCP008,99.83,3.0701,-10.01,3.0701,
1675,19附息国债08,100.64,3.9700,1.0,3.9700,
1676,19苏豪MTN001,100.35,5.1890,,5.1890,
1677,20广铁绿色债04,100.00,3.5998,1.0,3.5998,
1678,20柳州城投PPN002,101.46,6.9224,-9.23,6.9224,
1679,20江苏债06,96.23,3.2510,0.1,3.2510,
1680,20建设银行二级,99.22,4.2969,0.45,4.2969,
1681,18光明MTN001,100.56,3.3000,2.0,3.3000,
1682,16中建MTN001,100.14,3.1201,-19.09,3.1201,
1683,17晋路桥MTN002,104.23,4.2000,-8.26,4.2000,
1684,20抗疫国债02,96.86,3.2500,-2.88,3.2500,
1685,20启惠益通ABN001优先,100.00,,,,
1686,20德州财金MTN002,98.83,4.2556,,4.2556,
1687,19深航空MTN002,100.20,3.6343,-6.21,3.6343,
1688,19丽水城投MTN001,100.56,4.2277,-0.17,4.2277,
1689,20浙商银行CD073,99.38,1.7992,14.98,1.7992,
1690,20随州高新PPN001,100.14,6.9165,0.71,6.9165,
1691,20海发集团MTN001,100.04,4.9597,-33.76,4.9590,
1692,20常州新港MTN001,99.59,5.7086,13.32,5.7079,
1693,19均瑶MTN001,98.21,6.7758,-47.8,6.7758,
1694,14国开10,100.88,2.7739,-0.6,2.7739,
1695,19农业银行永续债01,99.43,4.5540,1.4,4.5540,
1696,16厦门航空MTN002,99.65,3.5100,-21.0,3.5100,
1697,20兰州建投PPN004,98.83,5.5266,0.04,5.5266,
1698,17南通开元债,81.81,6.2127,-42.33,6.2141,
1699,19南网债01,100.12,3.5190,-2.36,3.5190,
1700,19宜昌城控MTN001,101.32,8.2775,,8.2775,
1701,19嘉兴秀洲PPN001,101.20,4.3465,-0.19,4.3465,
1702,19平安租赁MTN001,101.77,7.8319,0.18,7.8319,
1703,20长江出版MTN002,97.50,3.8030,0.16,3.8030,
1704,20乳山国运CP001,99.59,5.5613,0.62,5.5613,
1705,20长江出版(疫情防控债)MTN001,98.14,3.9152,0.16,3.9152,
1706,20渝兴永CP001,99.42,5.5525,0.26,5.5525,
1707,18浙国贸MTN001,100.56,3.6430,-0.71,3.6430,
1708,19岳阳水利MTN001,99.27,4.4020,,4.4020,
1709,20建发地产PPN001,98.46,4.0597,,4.0597,
1710,19龙虎山MTN001,98.93,5.3015,-2.0,5.3015,
1711,18天府投资MTN002,101.65,3.9680,,3.9680,
1712,20鄞城MTN001,96.70,4.3900,-9.0,4.3900,
1713,20南电MTN003,98.95,3.5000,-12.0,3.5000,
1714,20闽投MTN006,100.47,3.9900,-14.0,3.9900,
1715,16商飞MTN001,99.01,3.6700,-17.0,3.6700,
1716,19富邦华一二级01,96.56,5.7233,22.31,5.7233,
1717,17永晟债,78.44,7.5009,,7.5009,
1718,20中誉1优先,100.00,,,,
1719,19冀中能源CP010,94.70,127.0555,-107652.99,122.1862,
1720,18附息国债11,103.21,3.2000,1.0,3.2000,
1721,20荣盛ABN001优先,99.46,,,,
1722,18乌鲁木齐银行二级01,100.00,5.7957,-0.02,5.7957,
1723,20柯桥开发SCP002,99.87,3.7458,3.73,3.7458,
1724,20国开战疫120,99.74,3.2002,22.04,3.2002,
1725,19附息国债13,99.46,3.0900,4.0,3.0900,
1726,20民生银行CD195,97.80,3.1705,-1.06,3.1705,
1727,17安顺专项债,59.54,23.8977,1574.8,23.8977,
1728,18冀中能源PPN001,69.40,390.4793,945.59,388.7170,
1729,16附息国债23,97.70,3.1300,-2.0,3.1300,
1730,17攀投专项债,53.80,32.3422,72.35,31.9986,
1731,17附息国债07,100.31,2.8800,-9.0,2.8800,
1732,20赣州开投MTN001,100.00,5.1375,,5.1375,
1733,18附息国债13,102.09,3.1000,1.0,3.1000,
1734,20六安城投SCP003,99.65,4.0520,-4.81,4.0520,
1735,20厦门火炬SCP003,99.63,4.3921,-17.59,4.3921,
1736,20新都香城SCP001,99.58,4.6531,-4.63,4.6531,
1737,19宜城城投MTN001,101.18,6.5522,,6.5522,
1738,19附息国债04,100.58,3.0000,2.5,3.0000,
1739,20浙商资产PPN004,99.94,4.1850,4.67,4.1850,
1740,19附息国债16,99.81,3.1550,0.5,3.1550,
1741,18附息国债27,99.86,3.2700,-0.5,3.2700,
