,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
1385,19湘环科园PPN001,101.15,5.9870,-2.5,5.9870,
1386,20张家经投PPN001,99.27,6.7771,-11.34,6.7771,
1387,17邯郸银行二级,101.34,5.4415,6.56,5.4412,
1388,19华靖资产PPN002,100.00,6.4834,0.02,6.4834,
1389,19永州城投PPN001,103.23,5.4222,-4.31,5.4222,
1390,20江苏银行CD172,96.90,4.6078,165.78,4.6078,
1391,18盛京银行01,96.82,9.5000,131.0,9.5000,
1392,18中交二航MTN001,101.16,8.5248,0.12,8.5248,
1393,20海发集团MTN001,99.30,5.3021,34.37,5.3017,
1394,18宿迁经开MTN001,102.50,5.7900,5.26,5.7919,
1395,20融和融资SCP010,99.67,3.5800,-34.22,3.5866,
1396,20晋江国资MTN004,100.41,4.3463,-15.35,4.3463,
1397,18中国银行二级02,102.14,4.5056,-0.54,4.5056,
1398,20交通银行CD283,99.39,2.4700,,2.4700,
1399,19武汉新港MTN001,100.76,4.5447,-0.26,4.5447,
1400,20中电投SCP024,99.97,2.7998,-20.0,2.7998,
1401,20苏海投资CP001,99.62,6.0615,10.7,6.0615,
1402,20东方债01BC,99.83,2.9002,-49.99,2.9002,
1403,20伊犁财通MTN001,99.10,4.4625,-6.91,4.4625,
1404,17襄投债,81.96,3.9500,1.0,3.9500,
1405,20兴业银行CD125,98.02,2.7401,1.0,2.7401,
1406,11附息国债16,111.04,3.7252,9.52,3.7252,
1407,20滁州城投MTN001,97.22,4.4813,1.99,4.4813,
1408,20无锡建投MTN002,100.05,3.6030,-22.27,3.6030,
1409,20内蒙古债42,100.32,3.2200,-5.0,3.2200,
1410,20信阳华信SCP002,99.35,5.0052,31.42,5.0052,
1411,20太仓港CP001,99.44,4.1791,-7.1,4.1791,
1412,18济南轨交MTN001,100.78,4.1439,0.15,4.1439,
1413,18安市淮阴MTN001,102.68,4.6000,1.0,4.6000,
1414,20华电股MTN002A,98.96,5.9401,-2.85,5.9401,
1415,19吉林高速MTN001,97.23,5.7981,-0.38,5.7981,
1416,19河钢集MTN005,99.19,7.2367,1.11,7.2367,
1417,18郑州发展PPN001,100.85,3.8347,-15.62,3.8347,
1418,20日照城投PPN001,99.29,5.1532,1.0,5.1532,
1419,19宜春城投MTN001,100.50,4.3208,,4.3208,
1420,20陕西债79,103.13,3.9700,,3.9667,
1421,15黄石城投债,40.55,4.2500,-1.52,4.2500,
1422,20陕投集团SCP002,99.93,3.5499,0.43,3.5499,
1423,20华济建筑ABN001优先,100.00,,,,
1424,20长春城开PPN001,99.18,6.7009,13.82,6.7009,
1425,18天津银行01,100.33,3.5883,-2.34,3.5883,
1426,19金隅MTN002,99.72,4.0185,-0.27,4.0185,
1427,20陕有色MTN003,99.80,7.2303,3.63,7.2303,
1428,17武金控MTN002,100.65,8.0306,,8.0302,
1429,18云锡股MTN002,100.76,5.1244,96.63,5.1237,
1430,20城东投资SCP001,99.77,4.0808,-112.98,4.0808,
1431,19农业银行永续债02,98.95,4.5109,-3.1,4.5109,
1432,20民生银行CD214,97.89,2.8101,1.0,2.8101,
1433,20建发集SCP001,100.00,1.7526,-4.97,1.7526,
1434,20天津债83,99.91,3.2400,-5.0,3.2400,
1435,20国药控股SCP007,100.01,1.8012,-29.92,1.8012,
1436,20大同煤矿CP004,98.90,6.0999,-1.81,6.0999,
1437,14进出30,100.79,2.6301,1.01,2.6301,
1438,20交诚3优先,99.84,,,,
1439,20环球租赁SCP008,99.79,3.4902,1.0,3.4902,
1440,18富源实业MTN001,99.87,7.5315,17.76,7.5306,
1441,18湖北科投MTN002,100.63,9.6440,-0.22,9.6440,
1442,18市北高新MTN002,100.54,4.3720,-0.31,4.3720,
1443,19苏交通MTN002,100.80,3.2300,-24.63,3.2300,
1444,18贵阳银行绿色金融01,100.62,3.3499,-10.01,3.3499,
1445,18紫光PPN002,18.77,462.5989,-3437.87,459.6400,
1446,19安市淮阴PPN001,100.00,7.2655,0.34,7.2655,
1447,20附息国债07,97.14,3.8600,-4.82,3.8601,
1448,17厦门银行二级01,100.00,4.6473,3.62,4.6473,
1449,20栖霞建设CP002,99.55,5.4200,-24.56,5.4200,
1450,20牧原SCP004,99.85,3.8497,,3.8497,
1451,18民生银行01,100.71,3.0144,-2.98,3.0144,
1452,14徐州开发债,20.21,3.8496,-11.04,3.8496,
1453,20山西文旅CP001,99.45,5.7100,-8.7,5.7100,
1454,20广晟MTN001,99.71,3.7800,22.11,3.7800,
1455,20胶州湾CP001,99.99,3.4997,-3.93,3.4997,
1456,19华融湘江银行01,100.23,3.3957,6.14,3.4005,
1457,20豫能化MTN003,26.12,81.7433,38.84,82.3130,
1458,16京电城投MTN001,99.95,4.1494,-55.04,4.1412,
1459,18冀东水泥MTN001,102.66,8.9020,1.13,8.9016,
1460,18王府井集MTN001,100.79,3.2001,-21.99,3.2001,
1461,19鞍钢MTN006,100.15,7.2070,2.72,7.2070,
1462,19晋江城投MTN005,100.64,7.6864,,7.6867,
1463,16江苏债20,97.97,3.3000,,3.3000,
1464,19粤资产PPN002,100.02,4.1232,-0.28,4.1232,
1465,18津城建MTN007,99.57,7.0000,-101.97,7.0082,
1466,20华能新能MTN004,101.19,6.9665,-2.05,6.9665,
1467,17幸福基业MTN001,80.40,23.5926,3.59,23.8128,
1468,16肥城资债,59.40,4.8913,4.13,4.9000,
1469,18渝惠通MTN001,101.42,6.0440,-0.21,6.0416,
1470,18瑞专债01,104.82,5.6857,2.85,5.6844,
1471,17石国投PPN003,98.71,3.8072,5.72,3.8036,
1472,15淀山湖债,25.05,3.6986,,3.6986,
1473,20合川城投SCP004,99.73,4.0971,,4.0901,
1474,20常州投资SCP004,99.98,3.9241,3.45,3.9241,
1475,20三一MTN003,97.56,4.1200,1.0,4.1186,
1476,19信达租赁债,100.35,3.4816,-47.84,3.4816,
1477,20紫金矿业ABN001优先,100.05,,,,
1478,19汇金MTN019,99.65,3.5103,11.03,3.5103,
1479,16北京时尚MTN001,99.10,4.7600,-0.49,4.7600,
1480,20江苏紫金农商行CD045,97.81,2.9000,1.0,2.9000,
1481,20鲁钢铁CP002,99.10,4.9919,-10.81,4.9859,
1482,20鄂能源MTN001,97.83,3.7227,-2.96,3.7200,
1483,16蓉城交投PPN001,99.91,3.7359,-0.98,3.7359,
1484,16湘高速PPN002,99.94,3.7944,,3.7944,
1485,20龙湖拓展MTN001B,99.98,4.5000,1.0,4.5000,
1486,20武商贸集MTN002,100.51,4.0986,-19.13,4.0986,
1487,20伊犁财通SCP003,100.05,4.0989,0.45,4.0989,
1488,20海通恒信CP001,100.25,3.8791,-17.58,3.8791,
1489,20南京浦口SCP001,100.03,3.8667,-12.24,3.8667,
1490,16奉化危改项目债,80.38,3.9913,,4.0001,
1491,20津城建CP004,97.73,7.0000,-99.11,7.0035,
1492,19大唐租赁PPN001,100.23,4.5634,,4.5617,
1493,20晋焦煤MTN005A,98.56,4.1326,0.26,4.1313,
1494,20汇金MTN010A,100.07,3.4700,2.0,3.4700,
1495,19盐城交通MTN002,99.48,4.4867,46.54,4.4900,
1496,20浙能源SCP008,99.93,2.6998,-7.03,2.6998,
1497,20锡产业SCP014,99.74,3.0700,-8.01,3.0700,
1498,17迈瑞城投PPN001,102.61,4.7037,,4.7000,
1499,20京城投SCP002,100.00,2.2994,12.18,2.2994,
1500,20华侨城MTN002,97.63,5.8358,0.21,5.8358,
1501,20平安银行CD303,97.83,2.9000,-34.0,2.9000,
1502,20浦发银行CD142,98.10,2.7300,-2.01,2.7300,
1503,19日照港MTN001,99.87,4.1227,-1.79,4.1218,
1504,20闽冶金SCP007,99.96,3.2501,-14.95,3.2501,
1505,18华发实业MTN001,100.86,3.7900,-11.0,3.7900,
1506,20鼎力实业MTN001,98.68,6.8257,-1.18,6.8257,
1507,19江阴城投PPN002,100.65,3.8636,-13.95,3.8636,
1508,18江宁城建PPN001,100.51,3.7775,-23.86,3.7775,
1509,19荆门城投PPN001,100.01,4.9774,41.54,4.9774,
1510,20钟山资产SCP001,99.89,4.0339,-3.02,4.0339,
1511,20晋路桥MTN001,100.07,4.9119,,4.9119,
1512,19苏国泰MTN001,99.99,4.2826,-8.74,4.2826,
1513,20鹤壁投资MTN002,100.41,5.3000,8.0,5.3000,
1514,20南京地铁SCP008,100.05,3.0419,-0.2,3.0419,
1515,20海江投资CP001,99.92,4.4999,1.0,4.4999,
1516,20川高速SCP008,100.12,3.3398,-7.03,3.3300,
1517,20山煤CP002,99.11,5.2690,-4.07,5.2690,
1518,19成都高新PPN002,100.00,4.2484,-16.11,4.2484,
1519,20福建漳州SCP002,99.74,3.3729,-27.73,3.3865,
1520,19宝鸡投资PPN002,101.69,5.8130,0.05,5.8130,
1521,18建发地产PPN003,100.93,3.6864,-7.27,3.6932,
1522,20广安CP001,99.66,4.8976,,4.8866,
1523,20莆田城投PPN001,99.73,4.9171,1.0,4.9186,
1524,20珠海华润银行CD032,97.84,2.8399,1.0,2.8399,
1525,19义乌国资MTN001,100.61,3.7044,-19.99,3.7000,
1526,18重庆银行绿色金融01,100.74,3.1447,-41.07,3.1447,
1527,19西安高新PPN001,100.43,4.1308,-14.67,4.1308,
1528,20景国资MTN001,99.00,4.2547,-27.39,4.2550,
1529,19石国投MTN001,100.48,4.0317,-16.83,4.0309,
1530,20中建海峡MTN001,99.40,7.1832,2.14,7.1832,
1531,20余姚工投MTN001,97.35,3.6672,-17.37,3.6657,
1532,20中铝集MTN001A,96.65,4.2016,-2.71,4.2008,
1533,19重庆轨交GN001,100.28,4.0018,-5.67,4.0000,
1534,20恒逸MTN003,100.12,6.9253,-9.07,6.9253,
1535,20深圳农商银行CD027,99.31,2.7698,0.99,2.7698,
1536,20浙商银行CD004,97.76,2.7401,-24.0,2.7401,
1537,20越秀金融SCP005,99.69,3.0398,-42.73,3.0318,
1538,20江西银行CD086,97.03,3.0154,,3.0154,
1539,20浙商银行小微债01,99.00,3.4300,-0.76,3.4300,
1540,16今世缘PPN001,99.78,4.7718,-0.83,4.7718,
1541,19北辰实业MTN001,101.20,7.5771,0.11,7.5771,
1542,18洪市政MTN001,100.76,4.4671,-2.86,4.4671,
1543,19徽商银行02,100.52,3.6200,-1.0,3.6190,
1544,20石交投MTN001,100.01,4.2726,8.18,4.2726,
1545,20民生银行CD005,97.20,2.5292,-73.1,2.5292,
1546,20浏阳现代CP001,99.67,5.3125,0.01,5.3063,
1547,18汉江国资MTN004,103.44,4.0480,-8.15,4.0490,
1548,20晋能MTN011,98.22,5.1078,-0.11,5.1074,
1549,20华发集团MTN002,100.32,6.9808,1.0,6.9809,
1550,20中铁股MTN005,100.68,6.7094,0.06,6.7095,
1551,14苏园建MTN001,101.66,3.3662,-21.38,3.3631,
1552,19中建投租MTN001,100.49,4.3834,-20.99,4.3817,
1553,17恒健MTN001,101.41,3.3500,-4.43,3.3474,
1554,20闽漳龙SCP002,99.89,3.5698,-0.05,3.5698,
1555,19淮安新城PPN004,102.50,4.7106,53.91,4.7106,
1556,18荆州城投PPN002,100.26,4.7925,,4.7925,
1557,20南电MTN005,98.23,3.6500,0.25,3.6500,
1558,18TCL集MTN001,100.29,4.2456,-0.44,4.2456,
1559,19大足工业MTN001,100.85,6.3809,0.63,6.3798,
1560,17盐城高新MTN001,100.97,5.4540,0.4,5.4520,
1561,19华发集团MTN005,100.17,4.1552,1.0,4.1552,
1562,18河南26,101.38,3.3612,,3.3612,
1563,20招商银行CD207,96.27,3.9000,30.0,3.9000,
1564,15绍兴城投PPN002,101.46,3.7000,-6.81,3.6979,
1565,20西安水务MTN002,97.72,4.4900,1.0,4.4900,
1566,19日照港MTN003,100.30,7.7796,0.09,7.7800,
1567,20武清经开SCP003,99.43,6.2219,64.86,6.2219,
1568,18常城建MTN003,105.22,3.8300,-8.23,3.8287,
1569,20赣州城投SCP002,99.89,3.6180,-15.19,3.6090,
1570,15铁道15,102.07,3.4400,-8.89,3.4400,
1571,20鞍钢MTN001,97.08,4.7030,9.4,4.7000,
1572,18哈银租赁债01,100.52,3.8600,-30.61,3.8600,
1573,17泸州商行二级,100.27,5.4428,-9.04,5.4428,
1574,19青岛出版MTN001,100.09,4.8821,-26.41,4.8821,
1575,19中电投MTN014A,100.14,3.3539,-18.61,3.3500,
1576,19汇金MTN012,100.38,3.5784,-0.16,3.5784,
1577,20赣金控MTN001,97.28,4.6528,,4.6500,
1578,20绍兴文化MTN001,98.02,4.5600,,4.5615,
1579,17晋江城投MTN001,101.74,3.7000,-18.0,3.6975,
1580,19天津02,100.40,3.2000,1.0,3.2000,
1581,20北京农商银行CD244,98.57,2.8299,-0.01,2.8299,
1582,14绍袍江债,20.19,4.5746,-4.57,4.5746,
1583,20南通国投MTN001,97.68,4.3000,-11.48,4.3008,
1584,18附息国债17,102.89,3.8000,1.0,3.8000,
1585,19鹰潭投资MTN001,100.49,4.6254,0.02,4.6254,
1586,20西安投资SCP004,99.90,4.1499,-0.01,4.1499,
1587,20广州公交绿色债,100.17,3.8446,-9.64,3.8446,
1588,20抚州投资MTN001,98.01,4.0110,3.54,4.0110,
1589,16巴南园区PPN002,98.83,6.0584,22.83,6.0584,
1590,18即墨旅投MTN001,100.52,5.6794,0.23,5.6782,
1591,20西藏天路SCP003,100.00,4.7656,-0.25,4.7656,
1592,20中信银行CD161,98.63,2.6301,0.98,2.6301,
1593,20湘高速MTN007,100.37,4.0545,0.19,4.0532,
1594,16灵山MTN001,100.02,3.4501,,3.4501,
1595,20上海银行CD268,98.59,2.7801,1.0,2.7801,
1596,13泰州债,47.47,3.6900,,3.6900,
1597,18铁道18,110.70,3.9200,,3.9200,
1598,20浦发银行CD297,97.17,2.9001,-23.99,2.9001,
1599,20广西北部湾银行CD049,96.83,3.0498,-20.02,3.0498,
1600,18相城城建PPN002,100.64,4.0700,,4.0700,
1601,19鄂联投MTN002,100.73,8.1963,9.22,8.1963,
1602,19乐清国投MTN002,101.47,4.5000,13.18,4.5000,
1603,18蓝光MTN001,99.46,12.6930,0.23,12.6921,
1604,20中建材集(疫情防控债)MTN001,97.32,3.9916,-15.68,3.9916,
1605,20珠海华润银行CD030,97.83,2.8801,-61.0,2.8801,
1606,20淮北建投MTN002,96.98,5.7484,-12.02,5.8195,
1607,19托克集团PPN001,100.30,5.2349,-87.51,5.2349,
1608,20万州经开MTN001,99.71,5.7647,-0.82,5.7647,
1609,20南航租赁MTN001,99.65,6.9849,-13.15,6.9849,
1610,18富通MTN001,99.90,7.5259,-0.03,7.5259,
1611,18冀中能源PPN001,77.10,410.9817,5571.17,442.4377,
1612,20钟楼新城SCP004,99.86,4.9479,-0.42,4.9479,
1613,20乌经开SCP001,99.82,3.9256,2.55,3.9256,
1614,20德泰MTN002,100.00,5.7964,-0.1,5.7964,
1615,20广安金财债,98.92,6.2600,,6.2600,
1616,20新能2号ABN001优先,100.00,,,,
1617,18宁波轨交MTN001,101.99,3.5800,-1.78,3.5800,
1618,20中核MTN001A,100.25,6.4731,0.05,6.4731,
1619,20九江城投PPN001,98.45,4.0865,-8.49,4.0865,
1620,19陕有色MTN001,101.37,7.9343,0.44,7.9343,
1621,20大唐集MTN005A,100.23,6.5206,-1.48,6.5206,
1622,18浙能源MTN002,103.18,3.4800,-22.52,3.4800,
1623,20抚州文旅SCP001,99.66,4.8990,-9.18,4.8990,
1624,18闽高速MTN004,101.35,3.6200,-18.18,3.6200,
1625,20建安投资CP003,100.08,4.1700,-8.65,4.1700,
1626,20宣城国资CP002,99.80,4.0974,20.91,4.0974,
1627,20凤城河CP001,99.90,4.2719,10.81,4.2719,
1628,20钟山资产CP002,99.75,4.0989,,4.0989,
1629,18诸暨国资MTN001,100.52,5.6124,1.48,5.6124,
1630,20驻马店投MTN001,98.16,5.1270,0.7,5.1270,
1631,20邵阳城投PPN003,100.58,6.3406,-0.17,6.3406,
1632,20申能租赁ABN001优先,100.00,,,,
1633,14汉车都债,20.12,3.4597,-6.14,3.4597,
1634,20福州城投SCP005,99.80,3.0200,-8.02,3.0200,
1635,20中原资产MTN001,99.04,4.8543,-0.08,4.8503,
1636,20如皋经开PPN002,101.34,5.3683,-0.02,5.3684,
1637,20青岛旅游MTN001,98.19,4.9077,-0.08,4.9037,
1638,20徐工CP001,99.99,3.2911,19.19,3.2911,
1639,20山东国惠MTN001,98.14,4.3329,0.29,4.3329,
1640,18越秀集团GN001,104.11,3.4724,-15.53,3.4724,
1641,20东方资本债01,99.74,4.9106,-0.4,4.9106,
1642,20晋陵投资CP001,99.56,4.1172,-7.88,4.1136,
1643,20冀交投MTN001,97.08,6.0531,1.23,6.0531,
1644,17湖州城建PPN001,101.99,5.3336,1.38,5.3336,
1645,19中交投MTN001,100.44,3.4500,-2.0,3.4500,
1646,20江苏银行CD127,97.12,2.9400,-9.0,2.9400,
1647,17漳州交运MTN001,102.86,8.6719,0.45,8.6719,
1648,20曲文控MTN001,98.28,4.9906,-0.05,4.9906,
1649,15青国投MTN001,27.20,85.3139,802.63,85.9142,
1650,20鑫泰CP002,99.81,4.8071,,4.8071,
1651,19巨石GN001,100.19,3.6100,-6.0,3.6100,
1652,11国网债02,107.27,3.8500,,3.8500,
1653,16柯桥轻纺PPN001,100.12,3.9359,-11.6,3.9359,
1654,20南电MTN008,96.30,3.6200,-5.85,3.6200,
1655,16北电MTN001,99.87,3.9325,-1.49,3.9325,
1656,16南通经开MTN003,100.20,3.5199,-19.01,3.5199,
1657,20张江集MTN001,98.69,3.6100,-19.0,3.6100,
1658,19扬州化工PPN002,101.40,5.6564,-0.41,5.6564,
1659,20大同煤矿SCP016,99.16,6.1161,,6.1161,
1660,18益州城建PPN002,100.28,7.1562,-16.18,7.1562,
1661,15国开04,101.16,2.7800,-2.0,2.7800,
1662,18滨建投MTN001,93.90,6.8715,62.63,6.8715,
1663,19成都高新MTN001,100.67,3.5100,-3.48,3.5100,
1664,20新发集团MTN003B,100.10,4.3600,,4.3600,
1665,18宿迁城投MTN002,101.77,4.3278,-0.44,4.3278,
1666,20郑州银行CD041,98.40,2.5116,,2.5116,
1667,20中电投MTN025,100.00,6.4375,0.06,6.4375,
1668,18伊泰MTN001,101.02,5.3000,-4.0,5.3000,
1669,20金地MTN003,99.69,3.9476,-0.49,3.9476,
1670,16莱商银行二级,100.00,4.6961,1.0,4.6961,
1671,18天地源PPN001,100.00,7.6779,2.78,7.6779,
1672,20山西文旅SCP002,99.80,5.4897,,5.4897,
1673,20潍坊水务SCP002,100.00,6.7248,0.76,6.6802,
1674,20渭产投债01,99.53,7.6091,0.08,7.6091,
1675,20栖霞建设CP001,99.61,5.2300,-18.01,5.2300,
1676,20河南债03,99.48,3.2800,,3.2800,
1677,20北京银行CD082,97.33,2.5825,-58.75,2.5825,
1678,20海淀国资CP001,98.26,6.5131,-77.39,6.4986,
1679,19新中泰MTN002,97.12,6.1074,20.74,6.1074,
1680,18常德文旅PPN001,99.62,7.6568,0.03,7.6580,
1681,18冀中能源MTN003,35.20,229.2069,,227.7697,
1682,19冶高投01,103.33,5.7513,,5.7513,
1683,20江宁国资CP001,99.82,3.4572,-22.72,3.4572,
1684,20香城投资CP001,99.42,4.0314,,4.0314,
1685,20新沂城投PPN001,100.02,7.4715,-0.85,7.4757,
1686,17康美MTN001,22.71,172.6135,-1368.27,173.3761,
1687,19津城建MTN011A,99.13,4.4400,1.0,4.4400,
1688,19华发集团MTN003,102.03,4.2550,1.0,4.2550,
1689,20新都香城CP001,99.49,4.6522,-1.08,4.6522,
1690,20新开元CP001,99.92,5.2411,-1.41,5.2411,
1691,20池州建设CP001,99.58,4.8897,-8.29,4.8897,
1692,20镇江城建SCP012,99.45,4.8758,5.59,4.8758,
1693,20镇国投SCP006,99.56,4.8829,8.83,4.8829,
1694,20钟楼新城SCP003,99.64,4.7683,-8.34,4.7683,
1695,20潍坊滨投SCP003,99.65,4.7828,-2.95,4.7828,
