,债券简称,成交净价(元),最新收益率(%),涨跌(BP),加权收益率(%),交易量(亿)
1379,17株洲高科MTN001,99.42,8.8642,5.58,8.8634,
1380,20外高桥CP001,99.80,2.5484,-5.17,2.5585,
1381,20浙江债36,100.33,3.1300,,3.1300,
1382,20深圳债78,100.16,3.1300,-8.0,3.1300,
1383,16乌经开PPN001,100.37,3.9501,-30.32,3.9407,
1384,15农发12,101.86,2.7000,-4.0,2.7000,
1385,20柳钢集团SCP008,99.92,3.9001,-17.0,3.9001,
1386,20栖霞旅游PPN001,98.86,4.1988,-0.66,4.1988,
1387,20杭金投SCP009,100.00,3.1924,6.24,3.1924,
1388,20南电MTN007,96.79,3.5600,8.0,3.5607,
1389,19湘高速MTN005,100.13,3.9814,1.97,3.9807,
1390,16鄂联投MTN002,99.75,6.7753,0.78,6.7753,
1391,20柯桥开发SCP002,99.98,3.3004,11.92,3.3004,
1392,20江宁国资CP001,99.97,2.8747,-10.96,2.8874,
1393,19南昌工控债01,100.04,4.3707,,4.3702,
1394,18中建四局MTN003,100.87,3.1347,-2.0,3.1301,
1395,20北电MTN001,98.03,7.0865,1.0,7.0865,
1396,19浦发银行小微债01,100.66,2.9257,-5.43,2.9279,
1397,17蒙高路MTN002,102.11,4.3400,8.7,4.3391,
1398,16南通高新PPN003,100.50,3.7200,-3.5,3.7226,
1399,18天津债34,102.54,2.8700,,2.8700,
1400,20开滦CP001,99.78,5.4328,-53.94,5.4328,
1401,20龙城发展SCP001,99.83,2.9000,-28.51,2.9083,
1402,20漳州交运SCP003,99.88,3.6404,,3.6501,
1403,20晋能CP004,97.63,7.4944,304.43,7.5018,
1404,20深圳特发SCP004,100.30,2.8036,-25.25,2.8036,
1405,18中铝集MTN005,100.90,3.0655,-0.9,3.0655,
1406,14河源润业债,20.28,4.5132,0.61,4.5132,
1407,21淮安国投SCP001,100.00,3.2494,-0.03,3.2494,
1408,20广州高新MTN002,98.32,3.4207,-19.87,3.4220,
1409,17石国投PPN003,99.10,3.3500,1.0,3.3500,
1410,20汇金MTN009A,99.99,3.2000,-8.12,3.2000,
1411,19静安置业MTN001,100.24,3.6969,,3.6976,
1412,16首钢MTN001,100.67,3.1260,-0.02,3.1260,
1413,16广发银行01,100.12,2.2003,1.0,2.2003,
1414,18北京债11,102.30,2.8700,,2.8700,
1415,17张家公资MTN001,103.05,3.3300,-5.0,3.3284,
1416,19中节能MTN001,101.06,3.3160,-13.4,3.3330,
1417,18锡产业MTN003,100.52,2.7201,-22.98,2.7201,
1418,20汾湖投资MTN001,99.33,4.3519,-4.81,4.3500,
1419,17丽水城投PPN001,100.47,4.0000,,4.0000,
1420,19光明MTN001,100.25,3.1971,-10.29,3.2000,
1421,20绵阳投资PPN001,99.11,4.7353,0.29,4.7351,
1422,20科伦SCP003,100.00,3.8499,-13.12,3.8529,
1423,18京热力MTN001,100.74,3.0800,-44.32,3.0823,
1424,18北京债14,102.30,2.8700,,2.8700,
1425,17蓉经开MTN001,101.35,3.9455,-6.9,3.9500,
1426,18辽宁14,102.45,2.8300,,2.8300,
1427,20华侨城MTN003,99.94,6.3547,-1.99,6.3552,
1428,20浦发银行CD008,97.18,1.7030,-4.89,1.7030,
1429,18金融街MTN001B,103.90,3.4023,-10.09,3.4000,
1430,20京国资MTN001,98.93,3.6413,-1.87,3.6407,
1431,18银川通联MTN002,104.01,4.4523,,4.4500,
1432,20拉萨城投SCP001,100.02,2.9399,-62.15,2.9331,
1433,19深航技MTN001A,100.62,3.1542,-44.24,3.1511,
1434,18京能源MTN001,103.69,3.3400,,3.3400,
1435,20皖能源SCP002,100.18,2.6112,-22.11,2.6000,
1436,16吴中经发MTN001,100.17,3.5543,,3.5533,
1437,20厦门国际银行CD171,97.10,2.9383,-1.06,2.9383,
1438,18赣铁MTN002,100.50,5.3897,-0.39,5.3897,
1439,19深航技MTN002,100.62,3.2466,-21.34,3.2500,
1440,20中方财团SCP002,99.93,2.7173,,2.7018,
1441,20平安租赁CP004,100.12,3.2446,0.23,3.2423,
1442,17铁道13,106.33,3.5000,,3.5007,
1443,19中环半导MTN001,100.36,5.4045,0.9,5.4000,
1444,19中石油MTN004,100.67,3.0300,-2.0,3.0300,
1445,20临淄公有MTN001,99.99,6.4906,0.21,6.4890,
1446,21蓉城轨交SCP001,100.00,2.3499,1.0,2.3499,
1447,14恩施城投债,20.24,4.0996,-15.09,4.1246,
1448,20郑州银行CD236,97.02,2.9799,,2.9799,
1449,16沪国际MTN001,100.17,2.7641,-22.63,2.7641,
1450,18扬州经开MTN004,100.77,5.9615,-0.05,5.9615,
1451,20平安银行CD195,97.31,2.6401,1.0,2.6401,
1452,20厦门国际银行CD151,97.11,2.8900,,2.8900,
1453,20河钢集MTN008,97.45,4.8210,-10.98,4.8210,
1454,18首都机场MTN001,100.91,2.7637,-4.62,2.7699,
1455,20汇金MTN006,96.25,3.5700,-5.0,3.5700,
1456,19包钢MTN002,86.00,11.5460,461.45,11.5460,
1457,17内蒙电投MTN001,101.90,5.0280,-0.2,5.0265,
1458,20民生银行CD415,98.02,2.4099,-59.0,2.4099,
1459,20首钢SCP010,100.01,2.0923,-3.65,2.0923,
1460,20中化工MTN004B,95.92,4.5014,-5.0,4.5000,
1461,20石国投MTN001B,100.09,4.1715,-13.0,4.1700,
1462,18临江投资PPN001,102.70,3.9850,-3.97,3.9850,
1463,14京汽MTN001,101.82,2.8540,-47.06,2.8570,
1464,19下城投PPN001,100.36,4.0579,5.76,4.0579,
1465,19武汉车都PPN001,100.98,4.0372,-24.28,4.0372,
1466,20鲁钢铁SCP011,99.22,5.0550,-13.39,5.0550,
1467,16进出10,99.13,3.3500,1.0,3.3500,
1468,20辽宁债11,94.72,3.5800,1.0,3.5800,
1469,19鄂州城投MTN002,100.95,4.1843,-3.39,4.1843,
1470,18津保投MTN004,100.95,3.5077,,3.4952,
1471,19磁湖高新MTN002,100.86,6.2439,-8.43,6.2439,
1472,20南通高新SCP003,99.98,3.0002,0.04,3.0002,
1473,19中铝集MTN008,100.64,6.8057,-2.34,6.8057,
1474,18附息国债11,104.18,3.0500,-2.0,3.0433,
1475,11国开26,100.61,2.0422,-15.79,2.0422,
1476,18附息国债05,103.90,2.7610,-3.9,2.7605,
1477,20曹妃国控CP001,99.42,5.3744,,5.3744,
1478,18海淀国资MTN002,98.04,6.4000,-86.31,6.3980,
1479,21邯郸交建CP001,100.00,4.1890,-0.05,4.1890,
1480,18湖北科投MTN002,100.59,9.6758,0.45,9.6758,
1481,20蓝星SCP003,99.36,3.7187,-1.97,3.7187,
1482,20钟楼经开MTN001,99.44,5.6730,,5.6715,
1483,18华润置地MTN001,100.43,2.3399,-1.04,2.3399,
1484,18中建材MTN003,100.95,2.9052,-4.99,2.9052,
1485,20太仓城投SCP003,99.91,2.8999,,2.8999,
1486,15锡城发MTN001(7年期),102.57,3.2963,-10.0,3.2963,
1487,18冀中能源MTN003,93.85,13.8486,-16889.46,13.8150,
1488,20雨花城投PPN001,99.17,4.1523,1.0,4.1523,
1489,20深圳债76,100.16,3.1300,-9.0,3.1300,
1490,17仪新区债,80.00,6.7397,-0.39,6.7395,
1491,18晋煤MTN004,100.27,8.5046,9.11,8.5046,
1492,20临沂城投MTN001,98.47,3.7100,1.0,3.7100,
1493,20新希望MTN003,99.04,4.7520,0.2,4.7520,
1494,19大同煤矿PPN004,98.66,6.7750,51.39,6.7707,
1495,20金洲新城债,100.41,6.5664,-17.05,6.5664,
1496,20巢湖城镇SCP002,99.93,4.2904,-1.95,4.2904,
1497,18成都高新MTN001,101.09,8.7539,-0.6,8.7539,
1498,20九龙江MTN001,98.70,3.9940,-31.46,3.9940,
1499,18TCL集MTN001,100.55,3.9216,2.62,3.9216,
1500,17晋路桥MTN001,101.94,4.7027,-3.82,4.7027,
1501,20津渤海CP001,99.47,4.2734,-8.34,4.2734,
1502,18江津华信PPN002,101.22,4.4317,-69.59,4.4317,
1503,18中金集MTN001BC,100.59,2.5901,-2.02,2.5901,
1504,20南京地铁SCP010,100.00,2.7928,-5.71,2.7928,
1505,18天恒置业MTN001,100.50,6.1010,0.14,6.1010,
1506,18天士力医MTN001,100.24,4.3901,,4.3901,
1507,18余姚城投MTN002,103.73,3.8980,-0.39,3.8980,
1508,19安东控股MTN002,100.58,5.3532,-2.39,5.3532,
1509,19华电股MTN002A,101.05,6.6897,0.06,6.6897,
1510,19渝兴建投MTN001,100.88,5.2052,20.52,5.2351,
1511,18京能电力MTN001,100.78,2.7499,-0.01,2.7499,
1512,17陕延油MTN002,103.17,3.3500,-20.04,3.3500,
1513,20宝武集团MTN001,97.85,3.3323,-6.54,3.3323,
1514,20镇国投CP003,99.47,4.9800,-2.67,4.9800,
1515,16农发07,100.70,2.9319,-6.61,2.9319,
1516,21常德城投PPN001,100.00,4.6996,-0.01,4.6996,
1517,20郑州地铁SCP001,99.99,2.2991,-0.14,2.2991,
1518,20大唐山东MTN004,100.00,7.5686,1.17,7.5686,
1519,16大连万达MTN002,99.95,4.0462,-16.71,4.0462,
1520,20龙城发展PPN001,100.04,3.9371,-14.18,3.9371,
1521,20宿迁经开SCP004,99.54,4.7950,12.35,4.7950,
1522,20宿迁经开SCP003,99.81,4.4427,-41.16,4.4427,
1523,20河钢集MTN007,97.98,4.8147,,4.8147,
1524,18兖矿MTN001,100.23,2.5506,-78.97,2.5506,
1525,16上饶国资债,60.29,4.1516,-0.84,4.1516,
1526,19平安租赁MTN001,102.34,7.7925,0.15,7.7925,
1527,20大唐集MTN002,101.21,6.5380,0.04,6.5380,
1528,18津城建MTN012A,99.91,5.0078,0.77,5.0078,
1529,19湖州银行绿色金融01,100.22,3.5500,,3.5500,
1530,19胶州湾PPN001,100.99,4.0217,,4.0217,
1531,18双桥经开PPN001,100.59,6.9150,3.19,6.9150,
1532,20大足国资CP001,99.95,4.2197,-12.16,4.2197,
1533,20潼南城投MTN001,98.33,6.4662,-4.78,6.4656,
1534,19泰交通PPN003,100.89,4.0083,-9.97,4.0083,
1535,16蓝光MTN001,99.91,7.8114,16.1,7.8114,
1536,19通用MTN001A,101.07,2.9598,-45.32,2.9598,
1537,20西江SCP008,99.70,4.5294,-113.33,4.5294,
1538,20衡阳城投PPN001,100.56,4.2003,-28.56,4.2003,
1539,17中山火炬债,81.50,4.5799,-12.39,4.5799,
1540,19阳煤PPN008,99.33,6.0479,,6.0479,
1541,20大足国资MTN001,101.50,5.7330,-6.4,5.7342,
1542,20濂溪城投债,99.53,5.2304,-0.12,5.2304,
1543,20新盛投资CP001,99.60,4.2615,-12.28,4.2615,
1544,19华润MTN003B,101.44,3.4820,-16.8,3.4810,
1545,20娄底经开MTN001,93.15,8.3364,,8.3349,
1546,18中建五局MTN002,101.23,7.4479,-1.04,7.4479,
1547,18嘉定国资PPN001,100.64,3.8501,,3.8501,
1548,19泉州金控MTN001,100.34,4.0006,-1.34,3.9997,
1549,21平裕五矿ABN001优先,100.00,,,,
1550,18湘高速MTN002,100.96,3.0549,-24.51,3.0549,
1551,18津城建MTN009,97.04,6.6500,150.72,6.6500,
1552,19新盛投资MTN001,100.86,4.1700,-27.31,4.1700,
1553,11国开58,101.52,2.3000,-7.87,2.3000,
1554,20孝感高创MTN001,97.09,5.3619,7.36,5.3603,
1555,19沪杭甬MTN002,100.56,3.2400,-0.34,3.2421,
1556,19中铝集MTN009,99.88,6.6853,1.0,6.6853,
1557,19吴中经发MTN001,100.95,4.0067,-15.35,4.0050,
1558,19江苏债04,101.04,2.9500,-12.33,2.9500,
1559,18温州银行,100.50,3.3546,0.46,3.3546,
1560,20沪电力SCP016,100.02,2.2998,4.97,2.2998,
1561,19湘家荡MTN001,100.25,3.7459,-25.97,3.7400,
1562,18中建MTN001,103.15,3.4024,-6.0,3.4012,
1563,19中铝集MTN002,100.45,3.3251,-5.49,3.3300,
1564,20江北新区MTN005,100.70,7.4156,-3.99,7.4156,
1565,16方洋MTN001,99.85,6.0139,52.22,6.0002,
1566,19新航建设MTN001,100.24,5.4562,,5.4501,
1567,18河钢集PPN001,100.51,4.4081,,4.4040,
1568,21太湖新城SCP001,100.01,2.8996,-0.02,2.8996,
1569,16渝城投PPN001,100.18,2.9899,-2.27,2.9899,
1570,21元石光穗ABN001优先,99.73,,,,
1571,17无锡建投PPN004,101.65,3.4000,-27.03,3.4000,
1572,19今世缘MTN001,101.44,4.5559,,4.5530,
1573,20中铁股MTN001A,99.16,2.7183,-25.14,2.7155,
1574,19荆门高新PPN001,100.29,7.1597,,7.1597,
1575,20广州城投MTN002,101.31,3.6885,-9.66,3.6898,
1576,20陕煤化MTN002,95.46,4.6276,-2.37,4.6276,
1577,20栖霞建设CP001,99.70,5.1118,-11.82,5.1000,
1578,18电科院MTN001,100.89,3.1600,-43.57,3.1600,
1579,18宿迁经开MTN003,102.14,4.8961,-0.1,4.8961,
1580,20扬州绿产SCP004,99.90,3.8107,-18.97,3.8107,
1581,20淮北建投MTN002,99.25,5.1783,-0.01,5.1783,
1582,18吴中经发MTN001,100.58,9.0762,,9.0762,
1583,18平安租赁MTN001,100.97,3.3500,5.0,3.3500,
1584,19云能投MTN001,101.08,8.3613,-5.91,8.3614,
1585,19顺义国资MTN001,103.00,3.8219,-9.72,3.8200,
1586,20晋能MTN011,98.02,5.2059,1.17,5.2063,
1587,20雄安SCP003,99.93,2.5202,1.8,2.5202,
1588,16金湖债,49.97,4.0399,0.01,4.0399,
1589,20中化工MTN007B,95.34,4.5214,,4.5214,
1590,20常州新港MTN001,99.74,5.6432,-6.66,5.6416,
1591,20青岛城投MTN004,101.17,3.8317,0.02,3.8317,
1592,20吴中经发SCP001,99.99,2.5509,,2.5509,
1593,19武汉工业MTN002,101.80,4.6471,-0.29,4.6471,
1594,16闽交运MTN003,100.36,3.3464,,3.3482,
1595,19泉州城建MTN001,100.84,3.3935,0.35,3.3900,
1596,20越秀金融SCP008,100.01,2.5876,-1.24,2.5876,
1597,20株洲城建PPN002,99.30,4.6000,7.47,4.6014,
1598,17金隅MTN001,102.51,7.3409,-0.64,7.3409,
1599,18铁道23,102.35,3.1900,2.0,3.1900,
1600,15国开04,101.37,2.5300,-6.71,2.5300,
1601,18保利房产MTN002,100.64,2.6440,-23.59,2.6520,
1602,19京国资MTN002,100.25,3.5717,-4.01,3.5700,
1603,18晋煤MTN003,100.61,8.7577,,8.7577,
1604,20抚州投资MTN002,98.33,4.0062,0.18,4.0062,
1605,18大横琴MTN001,101.09,2.9940,-10.59,3.0000,
1606,18黄冈城投MTN001,100.47,6.1229,1.49,6.1238,
1607,19新长宁MTN001,100.85,3.7218,-17.66,3.7209,
1608,20中电投MTN021,100.78,6.6088,0.09,6.6088,
1609,17孝感城投MTN001,79.27,3.9190,29.72,3.9145,
1610,20天恒置业SCP004,99.95,3.6907,-3.49,3.7000,
1611,20宿迁经开CP001,99.80,4.7805,-0.19,4.7805,
1612,20西宁城投SCP002,99.67,4.4851,-1.45,4.4851,
1613,20福州交投SCP003,100.16,3.2201,-40.37,3.2201,
1614,20华发集团SCP011,99.99,2.4576,14.73,2.4576,
1615,18江北科技MTN001,100.85,6.0736,-0.04,6.0736,
1616,15沈大东债,40.37,4.5940,-0.23,4.5940,
1617,20合川投资SCP001,99.74,4.7299,-6.2,4.7299,
1618,19沪临港MTN001,100.66,3.5437,-5.05,3.5417,
1619,19铜陵建投PPN001,99.97,6.0000,,5.7500,
1620,19滨江房产MTN001,101.77,4.3034,-11.0,4.3000,
1621,19晋江城投MTN002,100.60,3.5747,-16.91,3.5701,
1622,19佛公用MTN002,100.42,3.4938,-8.72,3.4929,
1623,20昆明土地MTN002,101.77,5.6119,,5.6119,
1624,20柳州投资CP003,99.15,5.5441,3.79,5.5441,
1625,21华电江苏SCP001,100.00,2.6494,-0.04,2.6494,
1626,16玉环城建债02,59.36,4.3561,-12.0,4.3531,
1627,20淮南建发MTN001,98.37,6.1303,1.0,6.1303,
1628,19陕煤债02,99.10,4.7522,1.0,4.7522,
1629,19河南18,101.03,3.0150,-8.5,3.0200,
1630,20青岛债19,95.40,3.5095,-0.55,3.5095,
1631,19佛公用MTN001,100.57,3.5199,-9.41,3.5199,
1632,20首都机场MTN001B,97.03,3.6790,-12.23,3.6790,
1633,18太仓港MTN001,100.59,6.1111,0.73,6.1111,
1634,19柳钢集团MTN002,100.60,4.2726,,4.2726,
1635,17余姚城投MTN001,102.33,3.5539,-5.0,3.5500,
1636,20皖出版MTN002,99.91,4.0181,-16.33,4.0181,
1637,20锡山经开SCP003,99.85,3.7897,-11.26,3.8000,
1638,20中电投MTN002,99.40,3.2900,-10.76,3.2900,
1639,19珠江租赁债01,100.35,3.5000,,3.5000,
1640,17徐州经开GN001,102.87,4.0037,-28.33,4.0000,
1641,18惠山经发PPN003,100.96,3.5001,,3.5001,
1642,20中原出版MTN001,96.79,4.5029,,4.5015,
1643,12中船MTN1,102.58,3.1465,-0.7,3.1465,
1644,18滨建投MTN001,98.05,5.2325,-85.85,5.2018,
1645,16乌城投MTN001,100.19,3.0000,-52.01,2.9956,
1646,16锦都债,59.45,4.2000,-20.25,4.2000,
1647,20鲁能源MTN001,99.33,3.9732,12.64,3.9700,
1648,19大兴国资MTN001,100.44,3.4138,-18.62,3.4119,
1649,19河钢集PPN001,100.09,4.8000,-10.0,4.8000,
1650,20云锡股SCP001,99.96,3.5898,-39.31,3.5898,
1651,20东乡债,99.14,5.6700,-2.11,5.6800,
1652,16山西交投MTN001,100.15,8.7164,0.72,8.7161,
1653,19南通经开MTN001,100.20,4.2200,,4.2209,
1654,12铁道01,101.79,2.9700,-28.62,2.9700,
1655,14京汽MTN002,101.76,2.8800,,2.8764,
1656,20新庐陵MTN001,99.26,4.8029,-4.95,4.8000,
1657,19贵阳银行绿色金融01,100.27,3.3700,-7.68,3.3700,
1658,18珠海农商二级01,100.00,5.4954,0.07,5.4954,
1659,16万科MTN001,100.11,2.4200,-95.96,2.4200,
1660,20华夏银行CD223,97.34,2.6001,,2.6001,
1661,20郑州银行CD097,97.49,2.6399,15.62,2.6399,
1662,21宣城国控MTN001,100.00,4.3097,-0.01,4.3097,
1663,18越秀集团GN002,100.82,2.7437,-0.63,2.7437,
1664,20平安银行CD284,99.30,1.8394,1.0,1.8394,
1665,15青岛国信PPN001,101.00,3.5001,0.8,3.5052,
1666,20陕延油MTN004,100.17,3.5025,-28.95,3.5013,
1667,20前碧桂园ABN002优先,100.00,,,,
1668,19中铁股MTN001B,101.18,3.4600,-16.0,3.4590,
1669,20国电MTN001,98.17,3.3500,-12.73,3.3500,
1670,20浦发银行CD529,97.31,2.7500,-22.64,2.7500,
1671,18苏沙钢MTN001,100.37,3.6000,-13.03,3.6069,
1672,20首钢MTN001A,98.80,6.2917,,6.2917,
1673,20黄石国资CP001,99.75,3.7999,-8.75,3.7931,
1674,20赣州城投(疫情防控债)CP001,99.72,2.9358,-2.45,2.9358,
1675,18津城建MTN007,100.16,4.3800,13.01,4.3800,
1676,20渭南城投CP002,99.68,4.0705,-38.96,4.0502,
1677,20广晟MTN004,100.51,3.7576,-3.35,3.7600,
1678,18中交四航MTN001,101.48,7.6280,-0.41,7.6280,
1679,18华发集团MTN001,100.61,3.3459,-0.41,3.3459,
1680,20云能投SCP008,99.74,4.5002,-49.99,4.5002,
1681,20乐普MTN001,99.16,4.5429,,4.5400,
1682,19华润电力MTN001,100.43,6.4684,-1.38,6.4687,
1683,20萧山国资MTN001,98.58,3.8800,-4.16,3.8800,
1684,16吴江城投MTN001,100.19,6.8028,,6.8032,
1685,20桐乡城投SCP001,99.98,2.5005,,2.5005,
1686,19汇金MTN010,101.42,3.3700,-14.0,3.3700,
1687,20陕煤化GN001,98.75,4.5815,,4.5800,
1688,14江宁经开债,64.04,3.8057,-9.53,3.8029,
1689,16高科专项债,58.67,5.1777,-3.21,5.1793,
1690,20南京银行CD122,97.21,2.7099,1.0,2.7099,
1691,20中铁股MTN002,97.75,3.3200,-31.5,3.3200,
1692,19安宁投资PPN001,98.25,7.6292,,7.6255,
1693,19中信银行永续债,99.78,4.2614,-4.78,4.2614,
1694,17浏阳水利MTN001,100.43,4.8856,4.01,4.8800,
1695,19巴中国资MTN002,99.70,7.5814,,7.5822,
1696,20铜陵有色MTN001,99.96,4.7105,-0.76,4.7105,
1697,20云能投MTN005,98.91,4.7000,-1.75,4.7000,
1698,19自贡国资MTN002,101.09,6.6788,-2.28,6.6782,
1699,20太湖新城SCP006,99.36,3.3406,,3.3299,
1700,20中交二航MTN001,100.12,6.9921,,6.9921,
1701,20中节能MTN003,99.74,6.9139,,6.9139,
1702,19江阴公PPN001,101.21,3.5100,,3.5100,
1703,16川高速MTN001,100.19,2.9187,-10.14,2.9100,
1704,20江苏资产MTN001,99.12,3.8846,,3.8846,
1705,19贵溪城投债,100.60,7.2859,21.79,7.2859,
1706,20苏轨交MTN001,100.76,3.6200,-3.0,3.6200,
1707,20青岛国信MTN007,100.29,7.1137,2.94,7.1137,
1708,20南航租赁MTN001,99.96,6.9670,-8.65,6.9670,
1709,20阜阳投资MTN001,100.22,3.9255,-10.33,3.9255,
1710,18常城建MTN003,105.65,3.5800,-1.0,3.5800,
1711,20深能源CP001,100.05,2.2698,1.0,2.2698,
1712,20阳光城CP001,99.98,6.0135,-19.98,6.0000,
1713,20文广集团SCP002,100.03,2.9414,-35.85,2.9500,
1714,18华侨城MTN002,100.67,2.7811,-5.42,2.7901,
1715,16江西银行绿色金融02,100.41,2.8001,-16.43,2.8001,
1716,20烟台银行CD166,96.42,3.6800,-32.0,3.6800,
1717,20华能新能MTN001,99.41,6.2407,-0.37,6.2405,
1718,20中建MTN003,98.75,5.6715,-1.36,5.6715,
1719,19皖交控MTN002,102.56,4.0000,-0.11,4.0000,
1720,16农发17,101.37,2.9000,-36.31,2.9000,
1721,20宝汉高速MTN001,96.42,4.7416,0.16,4.7400,
1722,20光明房产MTN003,98.71,4.5600,,4.5588,
1723,19西安高新PPN005,100.47,4.1588,-36.41,4.1588,
1724,19山西交投MTN001,100.58,4.3933,-4.72,4.3933,
1725,17幸福基业MTN001,96.69,8.4460,-7887.62,8.4460,
1726,20新奥控股SCP001,100.01,3.9700,-112.77,3.9700,
1727,17河南15,104.46,3.2900,,3.2900,
1728,17山东11,104.51,3.2900,-5.0,3.2900,
1729,20常城建SCP011,99.79,2.7851,-1.49,2.7851,
1730,19宜兴城投PPN001,100.94,3.8230,-19.04,3.8230,
1731,20西江SCP010,99.65,4.5708,-23.54,4.5708,
1732,20隆博投资MTN001,99.13,6.4136,22.52,6.4136,
1733,20成华国资MTN001,99.21,4.3827,-2.97,4.3827,
1734,20粤资产PPN002,99.09,3.6227,-18.92,3.6227,
1735,19安徽债13,100.19,3.1600,1.0,3.1600,
1736,19新庐陵MTN001,101.89,4.6541,4.23,4.6521,
1737,20开滦PPN001,99.20,6.6951,,6.6951,
1738,20蚌埠投资SCP002,99.85,5.4177,18.75,5.4035,
1739,19晋能PPN005,100.70,4.8101,-71.37,4.8035,
1740,19晋能PPN004,101.07,4.6047,-75.61,4.5977,
1741,19武汉农商二级01,100.00,5.1462,-17.91,5.1462,
1742,20宝钢SCP017,99.95,2.2494,0.88,2.2494,
1743,20镇江交通MTN001,99.99,5.4979,1.0,5.4979,
1744,19郑州公用PPN001,100.51,3.9920,-1.74,3.9920,
1745,20义乌国资MTN005,101.46,7.4362,,7.4362,
1746,20义乌国资(疫情防控债)MTN002,98.77,4.1000,,4.1000,
1747,20中铝集MTN001A,97.00,4.1200,-8.16,4.1200,
1748,18山西交投PPN001,100.83,3.7999,-17.99,3.7999,
1749,20建发地产MTN001,97.96,4.4000,-3.0,4.4000,
1750,20宁河西CP001,99.96,2.7674,,2.7674,
1751,16皖交控MTN003,100.15,6.2832,,6.2832,
1752,21兴化城投SCP001,100.00,5.2946,-0.08,5.2946,
1753,20电网SCP046,99.99,2.5701,-278.76,2.5701,
1754,16六安城投MTN001,50.03,3.3592,-52.14,3.3592,
1755,20新希望CP001,99.70,3.7734,-4.86,3.7734,
1756,19常德经建PPN002,102.29,4.2248,0.48,4.2248,
1757,17渝江北嘴MTN001,101.87,7.8689,1.0,7.8689,
1758,19苏国信MTN005,100.45,3.2433,-10.67,3.2433,
1759,18海淀国资MTN003,97.90,4.9148,72.68,4.9148,
1760,20厦门债20,100.37,3.1300,,3.1300,
1761,20潜江城投债,100.00,6.2971,-0.09,6.2971,
1762,20百联集SCP003,99.97,2.4499,14.98,2.4499,
1763,16宜都国通MTN001,98.28,5.9613,-2.5,5.9613,
1764,17沛国资,80.37,5.7005,,5.7005,
1765,19大足工业MTN001,101.10,6.2894,2.99,6.2894,
1766,19简州专项债,101.88,5.4868,,5.4868,
1767,20燕子矶片MTN002,98.74,4.1120,,4.1120,
1768,17南通经开GN002,102.91,4.1355,-0.88,4.1355,
1769,19江宁水MTN002,102.39,9.0903,0.38,9.0903,
1770,20大庆城投MTN001,99.60,5.7683,0.08,5.7683,
1771,20津城建MTN010,97.93,4.8500,,4.8500,
1772,21铜陵交投SCP001,100.00,4.7257,-0.37,4.7257,
1773,20碧水源CP004,99.42,5.6033,0.19,5.6033,
1774,20萧山国资CP001,99.96,2.6501,-8.36,2.6501,
1775,18陕延油MTN002,101.09,7.1957,-0.08,7.1957,
1776,19中石油MTN003,100.63,3.0558,-0.25,3.0558,
1777,21中航租赁SCP002,99.67,4.0001,1.0,4.0001,
1778,20昌吉州CP001,99.56,3.8029,-5.35,3.8029,
1779,14建行二级01,106.70,4.9961,-0.71,4.9961,
1780,20徽商银行小微债01,97.74,3.3428,-11.72,3.3428,
1781,19高淳建设MTN002,99.90,4.5257,,4.5257,
1782,20久事MTN002,99.63,3.9347,0.12,3.9347,
1783,19盐城城投PPN001,101.95,4.2000,-187.09,4.2000,
1784,16万科MTN002,100.10,2.4500,-1.99,2.4500,
1785,19云南01,100.71,2.4300,1.0,2.4300,
1786,20宁波通商银行CD223,99.28,1.9008,,1.9008,
1787,18鲁招金MTN001,102.22,3.8300,-4.23,3.8300,
1788,16神华MTN001,100.04,1.9995,-12.12,1.9995,
1789,18潍坊滨投MTN003,100.53,5.7013,0.08,5.7013,
1790,21赣州开投MTN001,100.00,5.9985,-0.02,5.9985,
1791,21亳州城建CP001,99.96,4.0214,4.23,4.0214,
1792,18上海城开MTN001,100.76,3.5399,-31.64,3.5399,
1793,20苏国信SCP011,99.99,1.9501,-5.02,1.9501,
1794,18山西交投MTN001,100.72,3.8000,-79.69,3.8000,
1795,19重汽MTN002,100.58,3.1269,,3.1269,
1796,19泸州窖MTN001,100.92,3.3423,,3.3423,
1797,20华发集团MTN002,99.94,7.0264,4.56,7.0264,
1798,20中节能MTN004,100.54,7.1608,-4.28,7.1608,
1799,20鲁钢铁CP002,99.18,5.0801,1.38,5.0801,
1800,20镇江城建CP003,99.70,4.5699,,4.5699,
1801,20丹投CP002,99.71,5.0699,9.99,5.0699,
1802,20新投CP001,99.82,3.6002,,3.6002,
1803,20北部湾CP001,99.52,3.6099,-2.0,3.6099,
1804,20江苏银行CD132,97.25,2.6999,10.0,2.6999,
1805,20华济建筑ABN001优先,100.00,,,,
1806,18武金控MTN001,100.83,3.2319,-1.6,3.2319,
1807,18桂交投MTN001,100.45,2.8900,1.02,2.8900,
1808,10附息国债03,105.88,3.6500,,3.6500,
1809,20大同煤矿SCP016,99.18,6.4649,-203.53,6.4649,
1810,16附息国债17,98.55,3.0258,1.0,3.0258,
1811,19浙江12,100.56,3.1400,3.0,3.1400,
1812,16焦作投资MTN001,100.03,3.1326,-72.21,3.1326,
1813,20中浦石化SCP001,100.32,3.6253,-21.82,3.6253,
1814,19大同煤矿PPN005,99.84,6.0925,,6.0925,
1815,19大同煤矿PPN011,99.72,6.6305,-0.01,6.6305,
